abundance,pct,reads,sample,tax_name,technique
6.89E-06,1.41E-05,15,IonXpress_002_NF003-centrifuge_report,Xanthomonas perforans,database
0,8.64E-05,92,IonXpress_002_NF003-centrifuge_report,Geobacter sp. M18,database
0,7.70E-05,82,IonXpress_002_NF003-centrifuge_report,Geobacter sp. M21,database
0,4.22E-05,45,IonXpress_002_NF003-centrifuge_report,Hoyosella subflava,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Marinitoga piezophila,database
0,0.000133311,142,IonXpress_002_NF003-centrifuge_report,Streptomyces sp. CNQ-509,database
0,0.000113596,121,IonXpress_002_NF003-centrifuge_report,Chelatococcus daeguensis,database
0,3.76E-06,4,IonXpress_002_NF003-centrifuge_report,Prochlorococcus phage P-RSM4,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Prochlorococcus phage Syn33,database
0,1.88E-06,2,IonXpress_002_NF003-centrifuge_report,Erinaceus europaeus papillomavirus 1,database
0,0.00015772,168,IonXpress_002_NF003-centrifuge_report,Pseudonocardia sp. AL041005-10,database
0,1.88E-06,2,IonXpress_002_NF003-centrifuge_report,Synechococcus phage Syn19,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Synechococcus phage S-SSM5,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Prochlorococcus phage P-HM1,database
3.25E-05,0.002995743,3191,IonXpress_002_NF003-centrifuge_report,Dyella thiooxydans,database
0,4.22E-05,45,IonXpress_002_NF003-centrifuge_report,Elusimicrobium minutum,database
0,1.60E-05,17,IonXpress_002_NF003-centrifuge_report,Borrelia burgdorferi,database
5.79E-06,0.000172741,184,IonXpress_002_NF003-centrifuge_report,Actinosynnema mirum,database
0,0.000139883,149,IonXpress_002_NF003-centrifuge_report,Brachybacterium faecium,database
0,0.000133311,142,IonXpress_002_NF003-centrifuge_report,Cellulomonas flavigena,database
2.57E-06,0.000146454,156,IonXpress_002_NF003-centrifuge_report,Sanguibacter keddieii,database
0,0.000120168,128,IonXpress_002_NF003-centrifuge_report,Stackebrandtia nassauensis,database
0,8.64E-05,92,IonXpress_002_NF003-centrifuge_report,Xylanimonas cellulosilytica,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Microbacterium phage Min1,database
0,2.72E-05,29,IonXpress_002_NF003-centrifuge_report,Acetobacter senegalensis,database
6.94E-05,0.000314501,335,IonXpress_002_NF003-centrifuge_report,Kocuria flava,database
0,4.98E-05,53,IonXpress_002_NF003-centrifuge_report,Anaeromyxobacter sp. K,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Sida yellow vein Vietnam virus satellite DNA beta,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Enterobacteria phage Phi1,database
7.35E-07,0.000485365,517,IonXpress_002_NF003-centrifuge_report,Sorangium cellulosum,database
0,6.85E-05,73,IonXpress_002_NF003-centrifuge_report,Microcystis aeruginosa,database
0,0.000337033,359,IonXpress_002_NF003-centrifuge_report,Croceicoccus marinus,database
6.94E-21,0.000274133,292,IonXpress_002_NF003-centrifuge_report,Phenylobacterium zucineum,database
0,2.44E-05,26,IonXpress_002_NF003-centrifuge_report,Candidatus Amoebophilus,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Squirrel monkey polyomavirus,database
0,0.000174619,186,IonXpress_002_NF003-centrifuge_report,Opitutus terrae,database
1.02E-125,0.000500386,533,IonXpress_002_NF003-centrifuge_report,Polynucleobacter necessarius,database
0,0.000214049,228,IonXpress_002_NF003-centrifuge_report,Kitasatospora setae,database
2.75E-05,0.000226253,241,IonXpress_002_NF003-centrifuge_report,Sphingobium japonicum,database
0,8.54E-05,91,IonXpress_002_NF003-centrifuge_report,Pseudarthrobacter chlorophenolicus,database
1.28E-05,0.000188701,201,IonXpress_002_NF003-centrifuge_report,Agromyces aureus,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Ignicoccus hospitalis,database
0,2.44E-05,26,IonXpress_002_NF003-centrifuge_report,Chrysochromulina ericina virus,database
0,9.58E-05,102,IonXpress_002_NF003-centrifuge_report,Streptomyces griseus,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Spiroplasma virus SkV1CR23x,database
5.39E-06,2.53E-05,27,IonXpress_002_NF003-centrifuge_report,Thermus parvatiensis,database
0,3.57E-05,38,IonXpress_002_NF003-centrifuge_report,Methanococcus voltae,database
2.07E-06,5.82E-05,62,IonXpress_002_NF003-centrifuge_report,Xanthomonas euvesicatoria,database
0,8.45E-06,9,IonXpress_002_NF003-centrifuge_report,Methanoregula boonei,database
0,8.54E-05,91,IonXpress_002_NF003-centrifuge_report,Streptomyces lividans,database
0,4.79E-05,51,IonXpress_002_NF003-centrifuge_report,Natranaerobius thermophilus,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Bacillus phage 0305phi8-36,database
0,3.94E-05,42,IonXpress_002_NF003-centrifuge_report,Shewanella halifaxensis,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Sulfolobus spindle-shaped virus 5,database
0,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Candidatus Cloacimonas,database
0,1.22E-05,13,IonXpress_002_NF003-centrifuge_report,Mycobacterium liflandii,database
0,0.000288215,307,IonXpress_002_NF003-centrifuge_report,Methylobacterium nodulans,database
0,0.000142699,152,IonXpress_002_NF003-centrifuge_report,Bordetella flabilis,database
0,6.10E-05,65,IonXpress_002_NF003-centrifuge_report,Bordetella genomosp. 6,database
9.25E-07,3.85E-05,41,IonXpress_002_NF003-centrifuge_report,Bordetella bronchialis,database
0,0.00025254,269,IonXpress_002_NF003-centrifuge_report,Bordetella genomosp. 13,database
0.00505939,0.009633132,10261,IonXpress_002_NF003-centrifuge_report,Micrococcus luteus,database
0,9.67E-05,103,IonXpress_002_NF003-centrifuge_report,Streptomyces sp. Mg1,database
0,7.70E-05,82,IonXpress_002_NF003-centrifuge_report,Steroidobacter denitrificans,database
0,3.38E-05,36,IonXpress_002_NF003-centrifuge_report,Erwinia tasmaniensis,database
0,9.20E-05,98,IonXpress_002_NF003-centrifuge_report,Thermobispora bispora,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Cryptobacterium curtum,database
0,2.07E-05,22,IonXpress_002_NF003-centrifuge_report,Halogeometricum borinquense,database
0,0.000337972,360,IonXpress_002_NF003-centrifuge_report,Conexibacter woesei,database
0,5.16E-05,55,IonXpress_002_NF003-centrifuge_report,Pantoea vagans,database
4.71E-112,4.88E-05,52,IonXpress_002_NF003-centrifuge_report,Geobacillus sp. WCH70,database
0,2.16E-05,23,IonXpress_002_NF003-centrifuge_report,uncultured Termite,database
0,0.000129556,138,IonXpress_002_NF003-centrifuge_report,Thermomonospora curvata,database
0,0.000138005,147,IonXpress_002_NF003-centrifuge_report,Beutenbergia cavernae,database
0,7.89E-05,84,IonXpress_002_NF003-centrifuge_report,Dyadobacter fermentans,database
0,2.53E-05,27,IonXpress_002_NF003-centrifuge_report,Slackia heliotrinireducens,database
3.98E-05,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Jonesia denitrificans,database
0,7.04E-05,75,IonXpress_002_NF003-centrifuge_report,Saccharomonospora viridis,database
0,3.10E-05,33,IonXpress_002_NF003-centrifuge_report,Nitratireductor basaltis,database
0,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Devriesea agamarum,database
0,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Nitrosococcus halophilus,database
0,5.63E-06,6,IonXpress_002_NF003-centrifuge_report,Lactococcus phage 1706,database
0,2.44E-05,26,IonXpress_002_NF003-centrifuge_report,Francisella sp. MA067296,database
0,6.29E-05,67,IonXpress_002_NF003-centrifuge_report,Altererythrobacter ishigakiensis,database
0,2.16E-05,23,IonXpress_002_NF003-centrifuge_report,Candidatus Ishikawaella,database
0,0.000109841,117,IonXpress_002_NF003-centrifuge_report,Streptomyces cyaneogriseus,database
0,0.000322012,343,IonXpress_002_NF003-centrifuge_report,Modestobacter marinus,database
0,2.53E-05,27,IonXpress_002_NF003-centrifuge_report,Candidatus Desulforudis,database
5.22E-05,0.00021311,227,IonXpress_002_NF003-centrifuge_report,Kytococcus sedentarius,database
0,0.000112657,120,IonXpress_002_NF003-centrifuge_report,Nakamurella multipartita,database
0,0.000226253,241,IonXpress_002_NF003-centrifuge_report,Streptosporangium roseum,database
0,0.000240335,256,IonXpress_002_NF003-centrifuge_report,Catenulispora acidiphila,database
0,8.26E-05,88,IonXpress_002_NF003-centrifuge_report,Sphaerobacter thermophilus,database
0,0.000179313,191,IonXpress_002_NF003-centrifuge_report,Kribbella flavida,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Primula malacoides virus China/Mar2007,database
0,0.000122984,131,IonXpress_002_NF003-centrifuge_report,Myroides profundi,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Mycobacterium phage Giles,database
0,1.88E-06,2,IonXpress_002_NF003-centrifuge_report,Rickettsia philipii,database
0,2.16E-05,23,IonXpress_002_NF003-centrifuge_report,Methylacidiphilum infernorum,database
0,7.79E-05,83,IonXpress_002_NF003-centrifuge_report,Paenibacillus sp. Y412MC10,database
6.84E-06,0.000620554,661,IonXpress_002_NF003-centrifuge_report,Mycobacterium sp. PH-06,database
7.31E-46,0.000302297,322,IonXpress_002_NF003-centrifuge_report,Burkholderia lata,database
0,0.000399933,426,IonXpress_002_NF003-centrifuge_report,Myxococcus fulvus,database
0,6.48E-05,69,IonXpress_002_NF003-centrifuge_report,Geoalkalibacter subterraneus,database
0,5.07E-05,54,IonXpress_002_NF003-centrifuge_report,Thermosipho africanus,database
2.87E-05,0.000292909,312,IonXpress_002_NF003-centrifuge_report,Sphingobium sp. YBL2,database
0,6.01E-05,64,IonXpress_002_NF003-centrifuge_report,Pelosinus sp. UFO1,database
0,2.91E-05,31,IonXpress_002_NF003-centrifuge_report,Halomicrobium mukohataei,database
0,8.82E-05,94,IonXpress_002_NF003-centrifuge_report,Desulfohalobium retbaense,database
0,6.67E-05,71,IonXpress_002_NF003-centrifuge_report,Desulfotomaculum acetoxidans,database
0,0.000128617,137,IonXpress_002_NF003-centrifuge_report,Pedobacter heparinus,database
0,0.000124862,133,IonXpress_002_NF003-centrifuge_report,Chitinophaga pinensis,database
0,4.69E-06,5,IonXpress_002_NF003-centrifuge_report,Streptococcus dysgalactiae,database
0,7.89E-05,84,IonXpress_002_NF003-centrifuge_report,Acinetobacter soli,database
0,6.57E-06,7,IonXpress_002_NF003-centrifuge_report,Mycobacterium intracellulare,database
1.44E-05,0.000357687,381,IonXpress_002_NF003-centrifuge_report,Xanthomonas translucens,database
0,3.10E-05,33,IonXpress_002_NF003-centrifuge_report,Serratia sp. SCBI,database
1.92E-05,7.70E-05,82,IonXpress_002_NF003-centrifuge_report,Burkholderia latens,database
9.69E-06,0.00018964,202,IonXpress_002_NF003-centrifuge_report,Burkholderia contaminans,database
0,1.97E-05,21,IonXpress_002_NF003-centrifuge_report,Candidatus Puniceispirillum,database
6.08E-132,0.000144577,154,IonXpress_002_NF003-centrifuge_report,Burkholderia metallica,database
1.18E-05,0.000247846,264,IonXpress_002_NF003-centrifuge_report,Burkholderia seminalis,database
2.23E-06,0.000179313,191,IonXpress_002_NF003-centrifuge_report,Burkholderia diffusa,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Orgyia leucostigma nucleopolyhedrovirus,database
0,1.60E-05,17,IonXpress_002_NF003-centrifuge_report,Marinobacter sp. BSs20148,database
0,8.45E-06,9,IonXpress_002_NF003-centrifuge_report,Desulfurococcus amylolyticus,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Abalone shriveling syndrome-associated virus,database
0,2.25E-05,24,IonXpress_002_NF003-centrifuge_report,Marinomonas posidonica,database
6.92E-05,5.91E-05,63,IonXpress_002_NF003-centrifuge_report,Bacillus velezensis,database
0,1.31E-05,14,IonXpress_002_NF003-centrifuge_report,Kosakonia oryzae,database
0,6.57E-05,70,IonXpress_002_NF003-centrifuge_report,Cyanothece sp. PCC 7822,database
2.38E-06,4.79E-05,51,IonXpress_002_NF003-centrifuge_report,Cellvibrio japonicus,database
0,2.35E-05,25,IonXpress_002_NF003-centrifuge_report,Heliobacterium modesticaldum,database
9.28E-06,4.98E-05,53,IonXpress_002_NF003-centrifuge_report,Thermus aquaticus,database
0.000212908,0.000225314,240,IonXpress_002_NF003-centrifuge_report,Dietzia timorensis,database
0,0.000221559,236,IonXpress_002_NF003-centrifuge_report,Haliangium ochraceum,database
0,6.57E-06,7,IonXpress_002_NF003-centrifuge_report,Eggerthella sp. YY7918,database
0,0.00015021,160,IonXpress_002_NF003-centrifuge_report,Erythrobacter gangjinensis,database
1.68E-05,4.69E-05,50,IonXpress_002_NF003-centrifuge_report,Corynebacterium urealyticum,database
0,7.32E-05,78,IonXpress_002_NF003-centrifuge_report,Meiothermus ruber,database
0,0.000211232,225,IonXpress_002_NF003-centrifuge_report,Oligotropha carboxidovorans,database
0,9.95E-05,106,IonXpress_002_NF003-centrifuge_report,Halomonas chromatireducens,database
2.59E-05,0.000364258,388,IonXpress_002_NF003-centrifuge_report,Caulobacter segnis,database
0,1.50E-05,16,IonXpress_002_NF003-centrifuge_report,Caldisericum exile,database
0,6.10E-05,65,IonXpress_002_NF003-centrifuge_report,Oceanimonas sp. GK1,database
0,5.07E-05,54,IonXpress_002_NF003-centrifuge_report,Candidatus Azobacteroides pseudotrichonymphae,database
0,4.69E-06,5,IonXpress_002_NF003-centrifuge_report,Lactobacillus buchneri,database
0,1.97E-05,21,IonXpress_002_NF003-centrifuge_report,Candidatus Azobacteroides,database
0,3.66E-05,39,IonXpress_002_NF003-centrifuge_report,Mycoplasma crocodyli,database
0,0.000198089,211,IonXpress_002_NF003-centrifuge_report,Actinoplanes missouriensis,database
0,7.13E-05,76,IonXpress_002_NF003-centrifuge_report,Rufibacter tibetensis,database
0,1.31E-05,14,IonXpress_002_NF003-centrifuge_report,Candidatus Riesia,database
3.16E-05,0.000115474,123,IonXpress_002_NF003-centrifuge_report,[Eubacterium rectale],database
1.54E-05,7.51E-05,80,IonXpress_002_NF003-centrifuge_report,[Eubacterium] eligens,database
0,4.79E-05,51,IonXpress_002_NF003-centrifuge_report,Butyrivibrio proteoclasticus,database
0,6.01E-05,64,IonXpress_002_NF003-centrifuge_report,Dictyoglomus turgidum,database
0,4.51E-05,48,IonXpress_002_NF003-centrifuge_report,Muricauda lutaonensis,database
0,2.07E-05,22,IonXpress_002_NF003-centrifuge_report,Chlorobaculum parvum,database
0,2.25E-05,24,IonXpress_002_NF003-centrifuge_report,Chloroherpeton thalassium,database
0,9.01E-05,96,IonXpress_002_NF003-centrifuge_report,Rhodothermus marinus,database
0,5.91E-05,63,IonXpress_002_NF003-centrifuge_report,Streptobacillus moniliformis,database
0,2.63E-05,28,IonXpress_002_NF003-centrifuge_report,Halorhabdus utahensis,database
0,5.73E-05,61,IonXpress_002_NF003-centrifuge_report,Vagococcus teuberi,database
0,1.41E-05,15,IonXpress_002_NF003-centrifuge_report,Borreliella bissettii,database
0,1.13E-05,12,IonXpress_002_NF003-centrifuge_report,Methanosphaerula palustris,database
0,8.45E-06,9,IonXpress_002_NF003-centrifuge_report,Kosmotoga olearia,database
3.52E-05,4.13E-05,44,IonXpress_002_NF003-centrifuge_report,Atopobium parvulum,database
6.97E-210,9.48E-05,101,IonXpress_002_NF003-centrifuge_report,Tsukamurella paurometabola,database
0,4.13E-05,44,IonXpress_002_NF003-centrifuge_report,Capnocytophaga ochracea,database
0,3.85E-05,41,IonXpress_002_NF003-centrifuge_report,Alicyclobacillus acidocaldarius,database
0,4.51E-05,48,IonXpress_002_NF003-centrifuge_report,Caldicellulosiruptor bescii,database
0,4.22E-05,45,IonXpress_002_NF003-centrifuge_report,Planctopirus limnophila,database
0,0.000319195,340,IonXpress_002_NF003-centrifuge_report,Candidatus Accumulibacter,database
0,3.38E-05,36,IonXpress_002_NF003-centrifuge_report,Denitrovibrio acetiphilus,database
0,5.35E-05,57,IonXpress_002_NF003-centrifuge_report,Kangiella koreensis,database
0,6.10E-05,65,IonXpress_002_NF003-centrifuge_report,Leptotrichia buccalis,database
0,4.69E-06,5,IonXpress_002_NF003-centrifuge_report,Haloferax mediterranei,database
0,2.91E-05,31,IonXpress_002_NF003-centrifuge_report,Methanosarcina thermophila,database
0,3.57E-05,38,IonXpress_002_NF003-centrifuge_report,Methanothermus fervidus,database
0,1.50E-05,16,IonXpress_002_NF003-centrifuge_report,Thermococcus litoralis,database
0,1.97E-05,21,IonXpress_002_NF003-centrifuge_report,Thermococcus onnurineus,database
0,7.51E-06,8,IonXpress_002_NF003-centrifuge_report,Musca domestica salivary gland hypertrophy virus,database
0,0.000104208,111,IonXpress_002_NF003-centrifuge_report,Desulfovibrio desulfuricans,database
0,6.57E-05,70,IonXpress_002_NF003-centrifuge_report,Desulfomicrobium baculatum,database
0,2.35E-05,25,IonXpress_002_NF003-centrifuge_report,Sulfurospirillum deleyianum,database
0,2.35E-05,25,IonXpress_002_NF003-centrifuge_report,Thermanaerovibrio acidaminovorans,database
0,3.38E-05,36,IonXpress_002_NF003-centrifuge_report,Thermobaculum terrenum,database
0,4.32E-05,46,IonXpress_002_NF003-centrifuge_report,Acidimicrobium ferrooxidans,database
6.64E-05,0.000242213,258,IonXpress_002_NF003-centrifuge_report,Anaerococcus prevotii,database
0,9.58E-05,102,IonXpress_002_NF003-centrifuge_report,Sebaldella termitidis,database
0,3.10E-05,33,IonXpress_002_NF003-centrifuge_report,Desulfovibrio salexigens,database
0,0.000103269,110,IonXpress_002_NF003-centrifuge_report,Brachyspira murdochii,database
4.08E-06,0.000393361,419,IonXpress_002_NF003-centrifuge_report,Geodermatophilus obscurus,database
6.17E-05,0.000230947,246,IonXpress_002_NF003-centrifuge_report,Gordonia bronchialis,database
2.92E-06,8.92E-05,95,IonXpress_002_NF003-centrifuge_report,Meiothermus silvanus,database
0,4.13E-05,44,IonXpress_002_NF003-centrifuge_report,Paenibacillus xylanexedens,database
9.30E-94,0.000230947,246,IonXpress_002_NF003-centrifuge_report,Azospirillum thiophilum,database
0,3.76E-06,4,IonXpress_002_NF003-centrifuge_report,Pyrococcus yayanosii,database
0,0.000152087,162,IonXpress_002_NF003-centrifuge_report,Rhodoluna lacicola,database
0,8.64E-05,92,IonXpress_002_NF003-centrifuge_report,Pirellula staleyi,database
0,8.54E-05,91,IonXpress_002_NF003-centrifuge_report,Flavobacteriaceae bacterium 3519-10,database
0.000249271,0.000411199,438,IonXpress_002_NF003-centrifuge_report,Acidovorax ebreus,database
0,4.04E-05,43,IonXpress_002_NF003-centrifuge_report,Candidatus Rhodoluna planktonica,database
0,0.000183068,195,IonXpress_002_NF003-centrifuge_report,Mesorhizobium opportunistum,database
0,0.00019715,210,IonXpress_002_NF003-centrifuge_report,Clostridium carboxidivorans,database
0,5.63E-06,6,IonXpress_002_NF003-centrifuge_report,Prochlorococcus phage P-SSM3,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Synechococcus phage S-SSM4,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Cyanophage Syn30,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Streptococcus phage PH15,database
0,1.50E-05,16,IonXpress_002_NF003-centrifuge_report,Helicobacter cinaedi,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Mycobacterium phage Predator,database
0,4.04E-05,43,IonXpress_002_NF003-centrifuge_report,Haloterrigena turkmenica,database
0,0.001211065,1290,IonXpress_002_NF003-centrifuge_report,Variovorax paradoxus,database
0,0.000300419,320,IonXpress_002_NF003-centrifuge_report,Altererythrobacter marensis,database
0.000450223,0.001335927,1423,IonXpress_002_NF003-centrifuge_report,beta proteobacterium CB,database
2.14E-05,0.000304175,324,IonXpress_002_NF003-centrifuge_report,Actinomyces oris,database
0,0.000153965,164,IonXpress_002_NF003-centrifuge_report,Streptomyces silaceus,database
0,2.35E-05,25,IonXpress_002_NF003-centrifuge_report,Treponema primitia,database
0,3.29E-05,35,IonXpress_002_NF003-centrifuge_report,Treponema azotonutricium,database
4.73E-05,9.86E-05,105,IonXpress_002_NF003-centrifuge_report,Neisseria elongata,database
0,5.63E-05,60,IonXpress_002_NF003-centrifuge_report,Filifactor alocis,database
0,4.69E-05,50,IonXpress_002_NF003-centrifuge_report,Selenomonas sputigena,database
1.26E-34,7.98E-05,85,IonXpress_002_NF003-centrifuge_report,Deinococcus deserti,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Mycobacterium phage Myrna,database
0.000103498,6.38E-05,68,IonXpress_002_NF003-centrifuge_report,Bifidobacterium pseudocatenulatum,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Diascia yellow mottle virus,database
0,1.97E-05,21,IonXpress_002_NF003-centrifuge_report,Methanohalophilus mahii,database
0,4.69E-05,50,IonXpress_002_NF003-centrifuge_report,Natrialba magadii,database
5.34E-05,0.000371769,396,IonXpress_002_NF003-centrifuge_report,Corynebacterium aurimucosum,database
0,7.51E-06,8,IonXpress_002_NF003-centrifuge_report,Mobiluncus curtisii,database
0,1.22E-05,13,IonXpress_002_NF003-centrifuge_report,Elephant endotheliotropic herpesvirus 4,database
0,5.73E-05,61,IonXpress_002_NF003-centrifuge_report,Ferrimonas balearica,database
0,5.91E-05,63,IonXpress_002_NF003-centrifuge_report,'Nostoc azollae',database
0,3.76E-06,4,IonXpress_002_NF003-centrifuge_report,Iodobacteriophage phiPLPE,database
0,1.41E-05,15,IonXpress_002_NF003-centrifuge_report,Dehalogenimonas lykanthroporepellens,database
7.88E-05,0.000160537,171,IonXpress_002_NF003-centrifuge_report,Prevotella melaninogenica,database
0,4.98E-05,53,IonXpress_002_NF003-centrifuge_report,Vibrio breoganii,database
1.41E-06,7.51E-05,80,IonXpress_002_NF003-centrifuge_report,Streptomyces gilvosporeus,database
0,2.07E-05,22,IonXpress_002_NF003-centrifuge_report,Thermosediminibacter oceani,database
0,1.88E-06,2,IonXpress_002_NF003-centrifuge_report,Synechococcus phage S-RSM4,database
0,3.66E-05,39,IonXpress_002_NF003-centrifuge_report,Halothiobacillus neapolitanus,database
0,3.57E-05,38,IonXpress_002_NF003-centrifuge_report,Neomicrococcus aestuarii,database
0,2.82E-06,3,IonXpress_002_NF003-centrifuge_report,Burkholderia phage KS10,database
0,0.000140822,150,IonXpress_002_NF003-centrifuge_report,Laribacter hongkongensis,database
0,1.13E-05,12,IonXpress_002_NF003-centrifuge_report,Haemophilus parasuis,database
4.34E-06,9.95E-05,106,IonXpress_002_NF003-centrifuge_report,Corynebacterium doosanense,database
2.06E-129,3.85E-05,41,IonXpress_002_NF003-centrifuge_report,Aeromonas aquatica,database
6.25E-06,0.00070223,748,IonXpress_002_NF003-centrifuge_report,Saccharomyces cerevisiae,database
0,3.66E-05,39,IonXpress_002_NF003-centrifuge_report,Pectobacterium parmentieri,database
0,7.23E-05,77,IonXpress_002_NF003-centrifuge_report,Bacillus safensis,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Rickettsia peacockii,database
0,1.13E-05,12,IonXpress_002_NF003-centrifuge_report,Kyrpidia tusciae,database
0,4.04E-05,43,IonXpress_002_NF003-centrifuge_report,Sulfurimonas autotrophica,database
0,5.26E-05,56,IonXpress_002_NF003-centrifuge_report,Spirosoma rigui,database
0,1.97E-05,21,IonXpress_002_NF003-centrifuge_report,Geoglobus acetivorans,database
0,3.29E-05,35,IonXpress_002_NF003-centrifuge_report,Brachyspira hyodysenteriae,database
3.004e-321,1.03E-05,11,IonXpress_002_NF003-centrifuge_report,Caulobacter crescentus,database
0,4.69E-05,50,IonXpress_002_NF003-centrifuge_report,Ureaplasma urealyticum,database
0,2.72E-05,29,IonXpress_002_NF003-centrifuge_report,Enterococcus casseliflavus,database
0,7.51E-06,8,IonXpress_002_NF003-centrifuge_report,Spodoptera litura nucleopolyhedrovirus II,database
3.60E-79,1.13E-05,12,IonXpress_002_NF003-centrifuge_report,Bifidobacterium catenulatum,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Astrovirus MLB1,database
0,1.41E-05,15,IonXpress_002_NF003-centrifuge_report,Acidaminococcus intestini,database
0,4.41E-05,47,IonXpress_002_NF003-centrifuge_report,Ochrobactrum pituitosum,database
0,1.41E-05,15,IonXpress_002_NF003-centrifuge_report,Psychrobacter sp. G,database
0,0.000116412,124,IonXpress_002_NF003-centrifuge_report,Luteipulveratus mongoliensis,database
0,3.00E-05,32,IonXpress_002_NF003-centrifuge_report,Corynebacterium mustelae,database
0,0.00013425,143,IonXpress_002_NF003-centrifuge_report,Allochromatium vinosum,database
0,1.22E-05,13,IonXpress_002_NF003-centrifuge_report,Vulcanisaeta distributa,database
0,0.000109841,117,IonXpress_002_NF003-centrifuge_report,Halanaerobium praevalens,database
0,9.67E-05,103,IonXpress_002_NF003-centrifuge_report,Arcobacter nitrofigilis,database
0,0.000107024,114,IonXpress_002_NF003-centrifuge_report,Ilyobacter polytropus,database
0,1.78E-05,19,IonXpress_002_NF003-centrifuge_report,Archaeoglobus profundus,database
0,1.50E-05,16,IonXpress_002_NF003-centrifuge_report,Aminobacterium colombiense,database
0,0.000106086,113,IonXpress_002_NF003-centrifuge_report,Clostridium cellulovorans,database
0,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Thermoanaerobacter sp. X513,database
0,3.19E-05,34,IonXpress_002_NF003-centrifuge_report,Methanocaldococcus infernus,database
0,5.16E-05,55,IonXpress_002_NF003-centrifuge_report,Methanocaldococcus fervens,database
1.01E-05,4.60E-05,49,IonXpress_002_NF003-centrifuge_report,Asticcacaulis excentricus,database
0,6.57E-06,7,IonXpress_002_NF003-centrifuge_report,Vibrio phage douglas 12A4,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Vibrio phage eugene 12A10,database
0,4.69E-06,5,IonXpress_002_NF003-centrifuge_report,Vibrio phage helene 12B3,database
0,7.42E-05,79,IonXpress_002_NF003-centrifuge_report,Desulfovibrio magneticus,database
0,2.63E-05,28,IonXpress_002_NF003-centrifuge_report,Sediminispirochaeta smaragdinae,database
0,3.47E-05,37,IonXpress_002_NF003-centrifuge_report,Francisella sp. TX077308,database
0,0.000111718,119,IonXpress_002_NF003-centrifuge_report,Francisella sp. TX077310,database
1.57E-205,0.000869338,926,IonXpress_002_NF003-centrifuge_report,Thermothelomyces thermophila,database
0,0.000105147,112,IonXpress_002_NF003-centrifuge_report,Pandoraea oxalativorans,database
1.02E-58,0.001255189,1337,IonXpress_002_NF003-centrifuge_report,Candida dubliniensis,database
0,9.39E-07,1,IonXpress_002_NF003-centrifuge_report,Chaetoceros socialis f. radians RNA virus 01,database
0,4.88E-05,52,IonXpress_002_NF003-centrifuge_report,Acetohalobium arabaticum,database
0,9.39E-06,10,IonXpress_002_NF003-centrifuge_report,Anaplasma centrale,database
0,0.000434669,463,IonXpress_002_NF003-centrifuge_report,Isosphaera pallida,database
0,6.29E-05,67,IonXpress_002_NF003-centrifuge_report,Prevotella sp.,database
0,3.47E-05,37,IonXpress_002_NF003-centrifuge_report,Vibrio tasmaniensis,database
0,0.000114535,122,IonXpress_002_NF003-centrifuge_report,Desulfobulbus propionicus,database
1.18E-06,0.00038679,412,IonXpress_002_NF003-centrifuge_report,Thielavia terrestris,database
0,3.10E-05,33,IonXpress_002_NF003-centrifuge_report,Methanocaldococcus vulcanius,database
0,4.13E-05,44,IonXpress_002_NF003-centrifuge_report,Campylobacter volucris,database
3.90E-06,6.48E-05,69,IonXpress_002_NF003-centrifuge_report,Thermoanaerobacterium thermosaccharolyticum,database
