abundance,pct,reads,sample,tax_name
0,1.64E-07,2,Patient3,Acyrthosiphon pisum virus
0,7.48E-06,91,Patient3,Actinoalloteichus hymeniacidonis
0,8.22E-08,1,Patient3,Papiine herpesvirus 2
4.33E-30,3.02E-05,367,Patient3,Herbaspirillum hiltneri
2.84E-06,3.37E-05,410,Patient3,Burkholderia oklahomensis
0,4.93E-07,6,Patient3,Thermococcus onnurineus
0,8.22E-08,1,Patient3,Pyrococcus sp. NA2
0,6.82E-06,83,Patient3,Geobacter pickeringii
1.54E-50,7.40E-07,9,Patient3,Pseudomonas phage 73
1.14E-05,1.40E-06,17,Patient3,Psychrobacter sp. PRwf-1
0,5.26E-06,64,Patient3,Micavibrio aeruginosavorus
0,7.64E-06,93,Patient3,Corynebacterium marinum
0,8.22E-06,100,Patient3,Alkalilimnicola ehrlichii
0,1.81E-06,22,Patient3,Oscillibacter valericigenes
0,4.60E-06,56,Patient3,Geobacter uraniireducens
0,9.86E-07,12,Patient3,Xenorhabdus doucetiae
0,1.07E-06,13,Patient3,Xenorhabdus hominickii
1.24E-05,1.56E-06,19,Patient3,Shewanella sp. W3-18-1
0,8.22E-08,1,Patient3,Operophtera brumata reovirus
0,2.55E-06,31,Patient3,Halostagnicola larsenii
0,1.80E-05,219,Patient3,Niastella koreensis
5.45E-05,7.40E-06,90,Patient3,Bacteroides dorei
0,1.23E-06,15,Patient3,Psychromonas ingrahamii
0,3.62E-06,44,Patient3,Roseiflexus sp. RS-1
5.16E-05,0.000158589,1930,Patient3,Acidovorax sp. KKS102
0,3.29E-07,4,Patient3,Methanoregula boonei
0,1.81E-06,22,Patient3,Shewanella loihica
1.91E-05,8.24E-05,1003,Patient3,Methylotenera mobilis
2.83E-06,4.44E-06,54,Patient3,Exiguobacterium sp. AT1b
3.05E-06,1.18E-05,143,Patient3,Altererythrobacter epoxidivorans
0,9.61E-06,117,Patient3,Pseudarthrobacter phenanthrenivorans
5.62E-121,1.33E-05,162,Patient3,Streptomyces vietnamensis
0,6.57E-07,8,Patient3,Spiroplasma cantharicola
0,3.06E-05,373,Patient3,Verminephrobacter eiseniae
0,7.81E-06,95,Patient3,Granulibacter bethesdensis
0,8.22E-08,1,Patient3,Choristoneura occidentalis granulovirus
1.58E-06,1.73E-06,21,Patient3,Pelosinus fermentans
0,1.31E-06,16,Patient3,Paenibacillus sabinae
0,4.11E-07,5,Patient3,Sulfurospirillum cavolei
3.71E-207,3.08E-05,375,Patient3,Caulobacter sp. K31
0,4.52E-06,55,Patient3,Xanthomonas fuscans
1.73E-06,1.97E-06,24,Patient3,Xanthomonas alfalfae
0,7.40E-07,9,Patient3,Yersinia similis
1.31E-05,1.70E-05,207,Patient3,Microbacterium sp. XT11
0,5.75E-07,7,Patient3,Blattabacterium sp. (Periplaneta americana)
0,2.47E-07,3,Patient3,Blattabacterium sp. (Blatta orientalis)
0,3.20E-06,39,Patient3,Cupriavidus sp. USMAA1020
0,5.75E-06,70,Patient3,Gallionella capsiferriformans
2.22E-06,1.16E-05,141,Patient3,Isoptericola dokdonensis
0,1.64E-07,2,Patient3,Mycobacterium phage Cooper
0,2.79E-06,34,Patient3,Rivularia sp. PCC 7116
0,6.57E-07,8,Patient3,Synechococcus sp. PCC 7003
0,6.57E-07,8,Patient3,Lactobacillus backii
1.54E-05,1.45E-05,177,Patient3,Janthinobacterium sp. Marseille
0,9.04E-07,11,Patient3,Natranaerobius thermophilus
0,6.82E-06,83,Patient3,Halotalea alkalilenta
3.66991e-310,2.79E-06,34,Patient3,Bacteroides salanitronis
0,6.16E-06,75,Patient3,Thermobacillus composti
0,2.38E-06,29,Patient3,Cyanobacterium aponinum
0,1.35E-05,164,Patient3,Streptomyces bingchenggensis
0,6.90E-06,84,Patient3,Ruegeria mobilis
0,8.22E-08,1,Patient3,Aciduliprofundum boonei
0,1.20E-05,146,Patient3,Pseudomonas protegens
0,9.86E-07,12,Patient3,Hydrogenobaculum sp. Y04AAS1
0,3.29E-07,4,Patient3,Prochlorococcus phage P-SSP3
0,1.64E-07,2,Patient3,Lactococcus phage Q54
0,1.31E-06,16,Patient3,Cycloclasticus sp. P1
0,9.04E-07,11,Patient3,Candidatus Ruthia magnifica
0,3.29E-07,4,Patient3,Nitratiruptor sp. SB155-2
0,2.79E-06,34,Patient3,Sulfurovum sp. NBC37-1
0,2.79E-06,34,Patient3,Halopiger xanaduensis
0,4.11E-07,5,Patient3,Bartonella australis
0,4.27E-06,52,Patient3,Pontibacter akesuensis
0,1.23E-06,15,Patient3,Protochlamydia naegleriophila
0,2.63E-06,32,Patient3,Echinicola vietnamensis
0,4.93E-07,6,Patient3,Ehrlichia sp. HF
0,4.93E-06,60,Patient3,Terriglobus roseus
0,6.57E-07,8,Patient3,Clostridium taeniosporum
0,8.22E-07,10,Patient3,Coraliomargarita akajimensis
0,1.40E-06,17,Patient3,Cyanothece sp. PCC 7425
0,5.75E-07,7,Patient3,Cyanothece sp. PCC 8802
0,6.57E-06,80,Patient3,Thioalkalivibrio sp. K90mix
1.84E-05,4.66E-05,567,Patient3,Sphingomonas sanxanigenens
2.25E-106,1.56E-06,19,Patient3,Barnesiella viscericola
0,2.30E-06,28,Patient3,Zunongwangia profunda
0,6.57E-07,8,Patient3,Staphylococcus phage PH15
0,3.29E-07,4,Patient3,Thermoanaerobacter sp. X514
0,3.62E-06,44,Patient3,Enterobacter sp. 638
0,1.40E-06,17,Patient3,Paramecium bursaria Chlorella virus FR483
0,3.37E-06,41,Patient3,Pontibacter korlensis
7.98E-05,2.24E-05,273,Patient3,Marinomonas sp. MWYL1
0.000113327,6.57E-05,800,Patient3,Corynebacterium ureicelerivorans
0,4.93E-07,6,Patient3,Candidatus Riesia pediculicola
0,4.93E-07,6,Patient3,Virgibacillus sp. SK37
0,9.86E-07,12,Patient3,Shewanella piezotolerans
0,1.28E-05,156,Patient3,Anaeromyxobacter sp. Fw109-5
0,3.78E-06,46,Patient3,Alicyclobacillus acidocaldarius
0,3.86E-06,47,Patient3,Natrinema sp. J7-2
1.99E-05,2.54E-05,309,Patient3,Sphingobium sp. MI1205
0,8.22E-08,1,Patient3,Salinicoccus halodurans
0,9.12E-06,111,Patient3,Streptomyces xiamenensis
0,5.75E-07,7,Patient3,Treponema pedis
0,6.57E-07,8,Patient3,Calyptogena okutanii thioautotrophic gill symbiont
0,5.09E-06,62,Patient3,Gramella forsetii
0,9.04E-07,11,Patient3,Thermosulfidibacter takaii
0,1.29E-05,157,Patient3,Microterricola viridarii
5.45E-23,8.05E-06,98,Patient3,Paraburkholderia rhizoxinica
0,4.11E-06,50,Patient3,Cronobacter dublinensis
0,2.14E-06,26,Patient3,Cronobacter muytjensii
0,1.56E-06,19,Patient3,Cronobacter turicensis
0,1.40E-06,17,Patient3,Cronobacter malonaticus
0,1.81E-06,22,Patient3,Halalkalicoccus jeotgali
3.96E-06,0.000113231,1378,Patient3,[Polyangium] brachysporum
0,3.29E-07,4,Patient3,Caldicellulosiruptor hydrothermalis
0,6.57E-07,8,Patient3,Caldicellulosiruptor kronotskyensis
2.47E-06,3.06E-05,372,Patient3,Pseudoxanthomonas spadix
0,1.56E-06,19,Patient3,Natronomonas moolapensis
4.97E-06,5.51E-06,67,Patient3,Burkholderia sp. KJ006
0,1.15E-06,14,Patient3,Methanosarcina horonobensis
0,7.64E-06,93,Patient3,Azoarcus olearius
0,8.22E-08,1,Patient3,Glypta fumiferanae ichnovirus
0,4.27E-06,52,Patient3,Ochrobactrum pseudogrignonense
0,3.29E-07,4,Patient3,Methanolobus psychrophilus
0,1.56E-06,19,Patient3,Elusimicrobium minutum
3.17E-05,5.92E-06,72,Patient3,Rhizobium sp. IRBG74
0,2.14E-05,260,Patient3,Methylobacterium sp. 4-46
0,2.88E-06,35,Patient3,Desulfurivibrio alkaliphilus
0,3.04E-06,37,Patient3,Pedobacter steynii
0,2.38E-06,29,Patient3,Halorhabdus tiamatea
0,3.86E-06,47,Patient3,Deinococcus peraridilitoris
2.60E-51,3.59E-05,437,Patient3,Lysobacter capsici
0,1.07E-06,13,Patient3,Sulfurihydrogenibium sp. YO3AOP1
0,7.89E-06,96,Patient3,Geobacter sp. M18
0,5.92E-06,72,Patient3,Geobacter sp. M21
0,1.34E-05,163,Patient3,Streptomyces sp. CNQ-509
0,8.22E-08,1,Patient3,Synechococcus phage S-SM1
0,8.22E-08,1,Patient3,Prochlorococcus phage P-RSM4
0,1.19E-05,145,Patient3,Pseudonocardia sp. AL041005-10
0,8.22E-08,1,Patient3,Synechococcus phage Syn19
0,8.22E-08,1,Patient3,Synechococcus phage S-SSM5
0,1.32E-05,161,Patient3,Pandoraea thiooxydans
2.50E-05,0.000261878,3187,Patient3,Dyella thiooxydans
0,3.94E-06,48,Patient3,Adlercreutzia equolifaciens
0,8.38E-06,102,Patient3,Niabella soli
0,1.89E-06,23,Patient3,Acetobacter senegalensis
5.36E-05,2.74E-05,333,Patient3,Kocuria flava
0,3.78E-06,46,Patient3,Anaeromyxobacter sp. K
0,4.60E-06,56,Patient3,Simiduia agarivorans
0,2.14E-05,260,Patient3,Nocardioides dokdonensis
2.55E-05,6.90E-06,84,Patient3,Desulfarculus baarsii
1.02E-05,1.89E-05,230,Patient3,Agromyces sp. AR33
0,3.78E-06,46,Patient3,Bdellovibrio exovorus
0,3.29E-07,4,Patient3,Chrysochromulina ericina virus
4.21E-06,9.86E-07,12,Patient3,Thermus parvatiensis
0,2.38E-06,29,Patient3,Xanthomonas euvesicatoria
0,6.57E-07,8,Patient3,Candidatus Cloacimonas acidaminovorans
0,2.38E-06,29,Patient3,Chloracidobacterium thermophilum
0,8.22E-08,1,Patient3,Bacillus phage 0305phi8-36
0,8.22E-08,1,Patient3,Sulfolobus spindle-shaped virus 5
0,1.48E-06,18,Patient3,Alkaliphilus oremlandii
0,1.31E-05,159,Patient3,Bordetella flabilis
7.19E-07,1.79E-05,218,Patient3,Bordetella bronchialis
0,9.61E-06,117,Patient3,Streptomyces sp. Mg1
0,7.07E-06,86,Patient3,Steroidobacter denitrificans
0,9.12E-06,111,Patient3,Singulisphaera acidiphila
1.76E-06,1.32E-05,161,Patient3,Ilumatobacter coccineus
0,1.31E-06,16,Patient3,Pantoea vagans
0,1.81E-06,22,Patient3,Geobacillus sp. WCH70
0,1.40E-06,17,Patient3,Candidatus Desulforudis audaxviator
0,8.22E-07,10,Patient3,Nitrosococcus watsonii
0,3.29E-07,4,Patient3,Methanosphaerula palustris
0,5.92E-06,72,Patient3,Altererythrobacter ishigakiensis
0,2.81E-05,342,Patient3,Modestobacter marinus
0,1.07E-06,13,Patient3,Calditerrivibrio nitroreducens
0,1.48E-06,18,Patient3,Myroides profundi
0,1.89E-06,23,Patient3,Paenibacillus sp. Y412MC10
0,8.22E-08,1,Patient3,Ralstonia phage RSL1
0,6.49E-06,79,Patient3,Oscillatoria nigro-viridis
3.41E-21,3.21E-05,391,Patient3,Burkholderia lata
0,4.03E-06,49,Patient3,Geoalkalibacter subterraneus
0,1.31E-06,16,Patient3,Paenibacillus riograndensis
2.38E-05,3.37E-05,410,Patient3,Sphingobium sp. YBL2
0,8.22E-07,10,Patient3,Pelosinus sp. UFO1
0,2.05E-06,25,Patient3,Serratia sp. SCBI
1.71E-05,7.48E-06,91,Patient3,Burkholderia latens
7.46E-06,1.81E-05,220,Patient3,Burkholderia contaminans
0,1.31E-06,16,Patient3,Campylobacter peloridis
1.19E-70,1.45E-05,176,Patient3,Burkholderia metallica
8.16E-06,2.33E-05,283,Patient3,Burkholderia seminalis
1.65E-06,1.76E-05,214,Patient3,Burkholderia diffusa
0,8.22E-07,10,Patient3,Marinobacter sp. BSs20148
1.67E-05,1.73E-06,21,Patient3,Bacillus velezensis
0,9.86E-07,12,Patient3,Campylobacter subantarcticus
0,1.64E-06,20,Patient3,Kosakonia oryzae
0,1.23E-06,15,Patient3,Cyanothece sp. PCC 7822
0,1.64E-07,2,Patient3,Candidatus Korarchaeum cryptofilum
0,1.07E-06,13,Patient3,Tepidanaerobacter acetatoxydans
0,1.27E-05,154,Patient3,Deinococcus gobiensis
0,9.86E-07,12,Patient3,Eggerthella sp. YY7918
0,7.89E-06,96,Patient3,Halomonas chromatireducens
0,4.93E-06,60,Patient3,Oceanimonas sp. GK1
0,1.56E-06,19,Patient3,Candidatus Azobacteroides pseudotrichonymphae
0,3.29E-07,4,Patient3,Methylacidiphilum infernorum
0,4.11E-06,50,Patient3,Rufibacter tibetensis
0,6.57E-07,8,Patient3,Dictyoglomus turgidum
0,7.40E-07,9,Patient3,Microcystis panniformis
0,2.38E-06,29,Patient3,Muricauda lutaonensis
8.98E-125,1.96E-05,239,Patient3,Azospirillum thiophilum
0,1.25E-05,152,Patient3,Rhodoluna lacicola
0,7.40E-06,90,Patient3,Pelagibacterium halotolerans
0,4.03E-06,49,Patient3,Flavobacteriaceae bacterium 3519-10
0,3.12E-06,38,Patient3,Candidatus Rhodoluna planktonica
0,9.04E-07,11,Patient3,Cronobacter universalis
0,2.05E-05,249,Patient3,Mesorhizobium australicum
0,8.22E-08,1,Patient3,Cyanophage P-RSM1
0,8.22E-08,1,Patient3,Mycobacterium phage Predator
0,2.93E-05,356,Patient3,Altererythrobacter marensis
0.00035334,0.000115532,1406,Patient3,beta proteobacterium CB
1.67E-05,2.56E-05,311,Patient3,Actinomyces oris
0,2.47E-07,3,Patient3,Mycobacterium phage Myrna
0,6.98E-06,85,Patient3,Phycisphaera mikurensis
0,7.40E-07,9,Patient3,Elephant endotheliotropic herpesvirus 4
0,2.55E-05,310,Patient3,Aromatoleum aromaticum
0,3.29E-07,4,Patient3,Iodobacteriophage phiPLPE
0,1.89E-06,23,Patient3,Dehalogenimonas lykanthroporepellens
0,1.73E-06,21,Patient3,Vibrio breoganii
0,8.22E-07,10,Patient3,Candidatus Liberibacter solanacearum
0,3.29E-07,4,Patient3,Burkholderia phage KS10
0,4.11E-07,5,Patient3,Acidianus hospitalis
0,3.29E-07,4,Patient3,Geoglobus acetivorans
0,8.22E-07,10,Patient3,Psychrobacter sp. G
0,9.53E-06,116,Patient3,Luteipulveratus mongoliensis
8.00E-30,1.56E-06,19,Patient3,Corynebacterium mustelae
0,4.93E-07,6,Patient3,Thermoanaerobacter sp. X513
0,1.07E-06,13,Patient3,Francisella sp. TX077308
0,8.30E-06,101,Patient3,Pandoraea oxalativorans
0,8.22E-08,1,Patient3,Chaetoceros socialis f. radians RNA virus 01
0,2.79E-06,34,Patient3,Photorhabdus temperata
8.24E-200,6.33E-06,77,Patient3,Corynebacterium maris
2.12E-96,4.58E-05,557,Patient3,Polynucleobacter necessarius
1.80E-05,3.89E-05,473,Patient3,Polynucleobacter asymbioticus
0,6.57E-07,8,Patient3,Bacillus cytotoxicus
0,1.15E-06,14,Patient3,Geobacillus sp. Y4.1MC1
0.000766511,4.93E-07,6,Patient3,Pseudomonas phage SN
0,5.75E-07,7,Patient3,Thermococcus paralvinellae
0,8.22E-08,1,Patient3,Thermoanaerobacter mathranii
0,2.30E-06,28,Patient3,Synechococcus sp. KORDI-49
0,1.48E-06,18,Patient3,Synechococcus sp. KORDI-52
0,1.81E-06,22,Patient3,Terribacillus aidingensis
2.03E-83,3.97E-05,483,Patient3,Pseudomonas chlororaphis
0,1.59E-05,194,Patient3,Brevundimonas naejangsanensis
0,2.88E-06,35,Patient3,Prevotella fusca
0,1.40E-06,17,Patient3,Alteromonas australica
0,1.97E-06,24,Patient3,Methylacidiphilum fumariolicum
0,1.97E-06,24,Patient3,Ignavibacterium album
0,4.11E-06,50,Patient3,Pantoea sp. At-9b
0,1.75E-05,213,Patient3,Mesorhizobium opportunistum
0,1.89E-06,23,Patient3,Allofrancisella guangzhouensis
0,4.85E-06,59,Patient3,Arthrobacter sp. A3
0,8.22E-08,1,Patient3,Monkeypox virus Zaire-96-I-16
0,5.75E-07,7,Patient3,Blattabacterium sp. (Blattella germanica)
2.58E-197,2.88E-05,351,Patient3,Sphingobium sp. SYK-6
1.16E-05,2.96E-06,36,Patient3,Bifidobacterium kashiwanohense
0,7.40E-07,9,Patient3,Bacillus beveridgei
0,1.64E-07,2,Patient3,Arsenophonus symbiont of Lipoptena fortisetosa
0,4.11E-07,5,Patient3,Lactobacillus koreensis
0,1.31E-06,16,Patient3,Bifidobacterium actinocoloniiforme
0,3.04E-06,37,Patient3,Hoyosella subflava
0,3.12E-06,38,Patient3,Burkholderia sp. CCGE1001
0,2.27E-05,276,Patient3,Burkholderia sp. CCGE1002
0,1.59E-05,194,Patient3,Burkholderia sp. CCGE1003
0,9.04E-07,11,Patient3,Methanocaldococcus sp. FS406-22
0,5.75E-07,7,Patient3,Burkholderia virus Bcepil02
0,1.68E-05,205,Patient3,Altererythrobacter namhicola
2.26E-79,8.71E-06,106,Patient3,Micromonospora sp. L5
2.90E-65,1.85E-05,225,Patient3,Actinoplanes sp. N902-109
0,9.37E-06,114,Patient3,Sulfuricella denitrificans
0,5.75E-07,7,Patient3,Kosmotoga olearia
0,3.70E-06,45,Patient3,Prevotella sp. oral taxon 299
0,5.92E-06,72,Patient3,Frankia symbiont of Datisca glomerata
0,1.31E-05,159,Patient3,Pandoraea vervacti
0,1.11E-05,135,Patient3,Pandoraea faecigallinarum
0,3.94E-06,48,Patient3,Arthrobacter alpinus
0,7.40E-07,9,Patient3,Halanaerobium hydrogeniformans
0,2.47E-07,3,Patient3,Francisella noatunensis
0,4.27E-06,52,Patient3,Candidatus Koribacter versatilis
0,8.22E-08,1,Patient3,Bacillus bombysepticus
0,8.22E-08,1,Patient3,Borreliella bavariensis
0,1.81E-06,22,Patient3,Bacillus oceanisediminis
1.73E-05,0.000357853,4355,Patient3,Rhodanobacter denitrificans
0,1.97E-06,24,Patient3,Bacillus sp. 1NLA3E
0,8.87E-06,108,Patient3,Tenacibaculum dicentrarchi
0,6.57E-07,8,Patient3,Candidatus Profftella armatura
0,3.29E-07,4,Patient3,Escherichia phage vB_EcoM_ECO1230-10
0,1.33E-05,162,Patient3,Cryobacterium arcticum
0.000837517,8.81E-05,1072,Patient3,Propionibacterium sp. oral taxon 193
0,2.47E-07,3,Patient3,Aciduliprofundum sp. MAR08-339
0,9.86E-07,12,Patient3,Candidatus Babela massiliensis
1.04E-06,3.02E-05,368,Patient3,Rhodoplanes sp. Z2-YC6860
0,3.62E-06,44,Patient3,Rhodococcus sp. WMMA185
0,9.86E-07,12,Patient3,Agarivorans gilvus
3.60E-48,1.14E-05,139,Patient3,Martelella sp. AD-3
0.00270698,5.09E-05,619,Patient3,Torque teno virus 1
0,4.00E-05,487,Patient3,Torque teno virus 2
0.0308941,0.00270202,32883,Patient3,Torque teno virus 3
0,5.75E-07,7,Patient3,Torque teno virus 4
0.00893997,0.000558268,6794,Patient3,Torque teno virus 6
2.16E-38,1.84E-05,224,Patient3,Torque teno virus 7
0.193468,0.00492671,59957,Patient3,Torque teno virus 8
0.189215,7.77E-05,945,Patient3,Torque teno virus 10
0.100395,0.004814629,58593,Patient3,Torque teno virus 12
0.00265267,0.000649067,7899,Patient3,Torque teno virus 14
0.0160296,0.000696808,8480,Patient3,Torque teno virus 15
1.11E-94,2.63E-06,32,Patient3,Torque teno virus 16
2.31E-36,9.24E-05,1124,Patient3,Torque teno virus 19
0.0358956,0.001498547,18237,Patient3,Torque teno virus 27
0,6.24E-06,76,Patient3,Torque teno virus 28
0,3.29E-07,4,Patient3,Torque teno mini virus 3
0,2.22E-06,27,Patient3,Torque teno midi virus 1
0,3.94E-06,48,Patient3,Torque teno midi virus 2
0,4.11E-07,5,Patient3,Geobacillus sp. C56-T3
0,2.31E-05,281,Patient3,Altererythrobacter dongtanensis
0,7.40E-07,9,Patient3,Caldisericum exile
0,2.47E-07,3,Patient3,Cafeteria roenbergensis virus BV-PW1
0,4.03E-06,49,Patient3,Enterobacteriaceae bacterium strain FGI 57
0,2.47E-07,3,Patient3,Pseudomonas phage phi-2
3.94E-05,3.75E-05,456,Patient3,Novosphingobium sp. PP1Y
2.55E-05,1.38E-05,168,Patient3,Corynebacterium sp. NML98-0116
4.42E-06,6.49E-06,79,Patient3,Actinomyces sp. oral taxon 414
0,1.97E-06,24,Patient3,Leptotrichia sp. oral taxon 212
5.28E-06,1.73E-06,21,Patient3,Olsenella sp. oral taxon 807
0,1.48E-06,18,Patient3,Selenomonas sp. oral taxon 478
1.31E-05,2.00E-05,243,Patient3,Streptococcus sp. oral taxon 431
0,2.96E-06,36,Patient3,Tannerella sp. oral taxon HOT-286
0,5.75E-07,7,Patient3,Selenomonas sp. oral taxon 136
0,9.04E-07,11,Patient3,Candidatus Atelocyanobacterium thalassa
0,1.56E-06,19,Patient3,Alteromonas naphthalenivorans
0,2.47E-07,3,Patient3,Caldicellulosiruptor obsidiansis
0,9.70E-06,118,Patient3,Hyphomicrobium sp. MC1
0,1.64E-07,2,Patient3,cyanobacterium endosymbiont of Epithemia turgida
0.000192671,4.16E-05,506,Patient3,Acidovorax ebreus
1.06E-05,4.11E-07,5,Patient3,Rahnella sp. Y9602
4.62E-72,2.19E-05,267,Patient3,Delftia sp. Cs1-4
0,3.94E-06,48,Patient3,Sphingobacterium sp. 21
0,3.29E-07,4,Patient3,alpha proteobacterium HIMB59
5.28E-05,3.48E-05,423,Patient3,Sphingomonas sp. MM-1
0,3.27E-05,398,Patient3,Azoarcus sp. KH32C
0,1.83E-05,223,Patient3,Pseudogulbenkiania sp. NH8B
0,3.28E-05,399,Patient3,Sulfuritalea hydrogenivorans
0,8.22E-08,1,Patient3,Deep-sea thermophilic phage D6E
0,3.37E-06,41,Patient3,Halobacterium sp. DL1
0,1.64E-07,2,Patient3,Synechococcus phage S-CBS2
0,8.22E-08,1,Patient3,Synechococcus phage S-CBS3
0,8.22E-08,1,Patient3,Vibrio phage PWH3a-P1
0,8.22E-08,1,Patient3,Ostreococcus lucimarinus virus OlV5
0,3.29E-07,4,Patient3,Halorubrum phage CGphi46
0,8.22E-08,1,Patient3,Salicola phage CGphi29
0,4.68E-06,57,Patient3,Winogradskyella sp. PG-2
0,1.23E-06,15,Patient3,Methylophaga nitratireducenticrescens
0,2.38E-06,29,Patient3,Methylophaga frappieri
0,4.11E-07,5,Patient3,Micromonas pusilla virus 12T
0,9.04E-07,11,Patient3,Clostridium sp. BNL1100
0,1.64E-07,2,Patient3,Cellulophaga phage phiST
0,1.64E-06,20,Patient3,Bacillus sp. WP8
0,1.07E-06,13,Patient3,halophilic archaeon DL31
6.64E-47,1.73E-05,211,Patient3,Burkholderia sp. RPE64
3.21E-22,7.23E-06,88,Patient3,Burkholderia sp. RPE67
0,9.04E-07,11,Patient3,Weissella ceti
0,5.75E-07,7,Patient3,Acinetobacter phage Acj61
0,6.57E-06,80,Patient3,Siansivirga zeaxanthinifaciens
0,9.86E-07,12,Patient3,Candidatus Puniceispirillum marinum
0,1.18E-05,144,Patient3,Opitutaceae bacterium TAV5
4.54E-06,6.84E-05,833,Patient3,Hydrogenophaga sp. PBC
0,3.29E-07,4,Patient3,alpha proteobacterium HIMB5
0,1.65E-05,201,Patient3,Kibdelosporangium phytohabitans
0,3.20E-06,39,Patient3,Agrobacterium sp. H13-3
0,7.48E-06,91,Patient3,Streptomyces sp. SirexAA-E
0,4.93E-07,6,Patient3,Thermincola potens
0,8.22E-08,1,Patient3,Methanothermobacter sp. CaT2
0,1.64E-07,2,Patient3,Methanobacterium paludis
0,5.26E-06,64,Patient3,Terriglobus saanensis
0,1.18E-05,144,Patient3,Mycobacterium sinense
0,1.64E-06,20,Patient3,Peptoniphilus sp. 1-1
3.70E-109,2.03E-05,247,Patient3,Cupriavidus sp. USMAA2-4
0,8.22E-07,10,Patient3,Methanobacterium lacus
0,6.90E-06,84,Patient3,Chryseobacterium sp. StRB126
8.09E-06,2.13E-05,259,Patient3,Shinella sp. HZN7
0,1.40E-06,17,Patient3,Methanoregula formicica
0,1.23E-06,15,Patient3,Mageeibacillus indolicus
0,1.81E-06,22,Patient3,Desulfosporosinus acidiphilus
0,3.12E-06,38,Patient3,Methylovorus sp. MP688
0,1.64E-07,2,Patient3,Salmonella phage PVP-SE1
0,2.96E-06,36,Patient3,Plautia stali symbiont
0,1.64E-07,2,Patient3,Salehabad virus
0,8.22E-08,1,Patient3,Human papillomavirus type 134
0,6.57E-07,8,Patient3,Caldanaerobacter subterraneus
0,5.75E-07,7,Patient3,Kangiella geojedonensis
1.41E-167,5.75E-06,70,Patient3,Methylobacterium sp. AMS5
0,3.28E-05,399,Patient3,Sandaracinus amylolyticus
0,1.64E-07,2,Patient3,Salmonella phage RE-2010
0,1.45E-05,176,Patient3,Pseudomonas brassicacearum
8.43E-06,6.08E-06,74,Patient3,Rhodococcus sp. p52
0,1.56E-06,19,Patient3,Desulfurispirillum indicum
0,1.15E-06,14,Patient3,Marinomonas posidonica
0,6.33E-06,77,Patient3,Granulicella mallensis
0,5.67E-06,69,Patient3,Granulicella tundricola
0,3.12E-06,38,Patient3,Arcobacter sp. L
0,2.47E-07,3,Patient3,Puniceispirillum phage HMO-2011
2.19E-06,1.80E-05,219,Patient3,Paraburkholderia sprentiae
0,3.29E-07,4,Patient3,Enterobacteria phage phi92
0,5.75E-07,7,Patient3,Palaeococcus pacificus
0,5.75E-07,7,Patient3,Leuconostoc sp. C2
0,1.89E-06,23,Patient3,Brucella vulpis
0,6.66E-06,81,Patient3,Lacinutrix sp. 5H-3-7-4
0,2.71E-06,33,Patient3,Glaciecola sp. 4H-3-7+YE-5
0,3.53E-06,43,Patient3,Dokdonia sp. 4H-3-7-5
0,3.29E-07,4,Patient3,Mycoplasma parvum
4.41E-13,5.92E-06,72,Patient3,Staphylococcus argenteus
0,8.22E-08,1,Patient3,Vulcanisaeta moutnovskia
0,2.55E-06,31,Patient3,Staphylococcus agnetis
0,1.77E-05,216,Patient3,Polymorphum gilvum
0,7.40E-07,9,Patient3,Candidatus Kinetoplastibacterium desouzaii
0,4.93E-07,6,Patient3,Candidatus Kinetoplastibacterium galatii
0,4.93E-07,6,Patient3,Candidatus Kinetoplastibacterium oncopeltii
0,3.29E-07,4,Patient3,Pseudomonas phage PhiPA3
0,8.22E-08,1,Patient3,Lausannevirus
0,3.29E-07,4,Patient3,Candidatus Pelagibacter sp. IMCC9063
9.68E-77,1.50E-05,182,Patient3,Verrucosispora maris
0,2.71E-06,33,Patient3,Fimbriimonas ginsengisoli
0,8.22E-08,1,Patient3,Metallosphaera cuprina
0,8.22E-07,10,Patient3,Defluviitoga tunisiensis
0,6.49E-06,79,Patient3,Pusillimonas sp. T7-7
0,4.11E-07,5,Patient3,Lactobacillus ginsenosidimutans
0,4.93E-07,6,Patient3,Rhodococcus phage E3
0,1.16E-05,141,Patient3,Pseudomonas sp. StFLB209
0,6.57E-07,8,Patient3,Campylobacter volucris
0,6.57E-07,8,Patient3,Marinobacter adhaerens
0,1.02E-05,124,Patient3,Thioalkalivibrio sulfidiphilus
0,1.00E-05,122,Patient3,Rhodococcus sp. WB1
0,1.15E-06,14,Patient3,Planococcus plakortidis
0,6.57E-07,8,Patient3,Candidatus Arthromitus sp. SFB-rat-Yit
0,2.47E-06,30,Patient3,Clostridium sp. SY8519
0,2.47E-07,3,Patient3,Candidatus Moranella endobia
0,8.22E-08,1,Patient3,Acinetobacter phage ZZ1
0,3.94E-06,48,Patient3,Corynebacterium epidermidicanis
0,1.64E-07,2,Patient3,Mycobacterium phage Doom
0,3.29E-07,4,Patient3,Erwinia phage vB_EamP-S6
0,4.93E-07,6,Patient3,Thermoplasmatales archaeon BRNA1
5.07E-05,2.72E-05,331,Patient3,Methylotenera versatilis
0,4.11E-07,5,Patient3,Candidatus Gullanella endobia
0,4.77E-06,58,Patient3,Corynebacterium uterequi
0,8.22E-08,1,Patient3,Mouse astrovirus M-52/USA/2008
