abundance,pct,reads,sample,tax_name,technique
0,3.37E-05,81,Patient2,Spirochaeta africana,exclude function
2.55E-08,0.000244863,589,Patient2,Sphingobium chlorophenolicum,exclude function
0,5.40E-06,13,Patient2,Thermosipho melanesiensis,exclude function
0,2.49E-06,6,Patient2,Borrelia miyamotoi,exclude function
2.40E-08,1.58E-05,38,Patient2,Lactobacillus rhamnosus,exclude function
0,4.12E-05,99,Patient2,Bibersteinia trehalosi,exclude function
1.10E-08,0.000879264,2115,Patient2,Streptomyces lydicus,exclude function
0,5.40E-06,13,Patient2,Spiroplasma kunkelii,exclude function
2.24E-08,0.000536704,1291,Patient2,Micromonospora aurantiaca,exclude function
5.47E-08,0.00013719,330,Patient2,Pseudomonas azotoformans,exclude function
1.04E-18,7.32E-05,176,Patient2,Pseudomonas corrugata,exclude function
0,0.000147168,354,Patient2,Pseudomonas fulva,exclude function
7.42E-08,0.000178347,429,Patient2,Pseudomonas oryzihabitans,exclude function
1.37E-08,7.32E-05,176,Patient2,Serratia fonticola,exclude function
0,4.16E-07,1,Patient2,Macacine herpesvirus 3,exclude function
4.75E-06,0.001352777,3254,Patient2,Acinetobacter pittii,exclude function
3.37E-37,6.82E-05,164,Patient2,Xanthomonas fragariae,exclude function
1.28E-07,0.000309301,744,Patient2,Novosphingobium aromaticivorans,exclude function
0,4.16E-07,1,Patient2,Candidatus Arthromitus sp. SFB-mouse,exclude function
3.05E-08,0.000293088,705,Patient2,Rubrobacter xylanophilus,exclude function
0,7.90E-06,19,Patient2,Desulfitobacterium hafniense,exclude function
0,4.16E-07,1,Patient2,Myxococcus phage Mx8,exclude function
0,4.99E-06,12,Patient2,Mycoplasma crocodyli,exclude function
0,1.25E-06,3,Patient2,Aotine herpesvirus 1,exclude function
0,2.08E-06,5,Patient2,Psittacid herpesvirus 1,exclude function
0,4.16E-07,1,Patient2,Thermoplasma volcanium,exclude function
0,9.15E-06,22,Patient2,Syntrophobotulus glycolicus,exclude function
0,8.31E-06,20,Patient2,Wigglesworthia glossinidia,exclude function
0,2.49E-06,6,Patient2,Maize chlorotic dwarf virus,exclude function
0,5.82E-06,14,Patient2,Mycoplasma yeatsii,exclude function
0,1.46E-05,35,Patient2,Haloarcula hispanica,exclude function
0,1.21E-05,29,Patient2,Pediococcus damnosus,exclude function
0,2.79E-05,67,Patient2,Aerococcus urinaeequi,exclude function
0,8.73E-06,21,Patient2,Tetragenococcus halophilus,exclude function
6.65E-08,9.15E-05,220,Patient2,Meiothermus silvanus,exclude function
9.02E-16,3.41E-05,82,Patient2,Prevotella dentalis,exclude function
2.49E-14,1.66E-06,4,Patient2,Lactobacillus gallinarum,exclude function
0,9.98E-06,24,Patient2,Brachyspira pilosicoli,exclude function
1.26E-17,3.33E-06,8,Patient2,Caldicellulosiruptor kristjanssonii,exclude function
6.17E-08,1.66E-06,4,Patient2,Caldicellulosiruptor lactoaceticus,exclude function
0,0.000168785,406,Patient2,Actinomyces meyeri,exclude function
0,4.16E-07,1,Patient2,Feline foamy virus,exclude function
0,2.49E-06,6,Patient2,Papaya leaf curl virus,exclude function
2.81E-60,1.50E-05,36,Patient2,Enterococcus durans,exclude function
0,1.33E-05,32,Patient2,Enterococcus mundtii,exclude function
0,0.000917511,2207,Patient2,Intrasporangium calvum,exclude function
5.85E-22,0.000155482,374,Patient2,Hyphomicrobium denitrificans,exclude function
5.79E-09,0.000444828,1070,Patient2,Pseudomonas citronellolis,exclude function
0,0.000216178,520,Patient2,Pseudomonas resinovorans,exclude function
4.02E-19,8.90E-05,214,Patient2,Xanthomonas axonopodis,exclude function
0,0.000497626,1197,Patient2,Nocardiopsis alba,exclude function
0,1.25E-06,3,Patient2,Lactobacillus lindneri,exclude function
1.36E-08,0.001481237,3563,Patient2,Nakamurella multipartita,exclude function
0,0.000132201,318,Patient2,Acidimicrobium ferrooxidans,exclude function
0,3.87E-05,93,Patient2,Octadecabacter arcticus,exclude function
0,5.82E-06,14,Patient2,Thermococcus peptonophilus,exclude function
0,1.25E-06,3,Patient2,Pyrococcus horikoshii,exclude function
0,4.16E-07,1,Patient2,Microplitis demolitor bracovirus,exclude function
0,6.65E-06,16,Patient2,Methanolacinia petrolearia,exclude function
0,8.31E-07,2,Patient2,Hyperthermus butylicus,exclude function
0,1.66E-06,4,Patient2,Pyrolobus fumarii,exclude function
0,4.16E-07,1,Patient2,Thermosphaera aggregans,exclude function
0,8.31E-07,2,Patient2,Thermococcus chitonophagus,exclude function
1.56E-08,9.94E-05,239,Patient2,Raoultella ornithinolytica,exclude function
0,1.79E-05,43,Patient2,Chroococcidiopsis thermalis,exclude function
0,9.56E-06,23,Patient2,Pleurocapsa minor,exclude function
2.09E-20,0.000422379,1016,Patient2,Streptomyces venezuelae,exclude function
0,2.04E-05,49,Patient2,Salmonella bongori,exclude function
0,8.90E-05,214,Patient2,Deinococcus proteolyticus,exclude function
4.50E-08,0.000127213,306,Patient2,Flavobacterium branchiophilum,exclude function
0,6.24E-06,15,Patient2,Caldicellulosiruptor owensensis,exclude function
0,1.33E-05,32,Patient2,Sediminispirochaeta smaragdinae,exclude function
0,1.41E-05,34,Patient2,Pectobacterium wasabiae,exclude function
1.51E-08,0.000358357,862,Patient2,Janthinobacterium agaricidamnosum,exclude function
1.90E-08,0.000127213,306,Patient2,Magnetospirillum gryphiswaldense,exclude function
0,2.49E-06,6,Patient2,Dehalobacter restrictus,exclude function
0,2.79E-05,67,Patient2,Vibrio anguillarum,exclude function
0,8.31E-07,2,Patient2,Thermococcus barophilus,exclude function
0,2.49E-06,6,Patient2,Bartonella clarridgeiae,exclude function
0,0.00036293,873,Patient2,Xanthomonas sacchari,exclude function
0,0.00010019,241,Patient2,Rhizobium gallicum,exclude function
0,7.48E-06,18,Patient2,Shewanella frigidimarina,exclude function
1.39E-18,2.95E-05,71,Patient2,Thermus oshimai,exclude function
0,1.75E-05,42,Patient2,Psychroflexus torquis,exclude function
0,8.31E-07,2,Patient2,Mycoplasma suis,exclude function
0,8.31E-07,2,Patient2,Bacillus phage Bastille,exclude function
0,8.31E-07,2,Patient2,Pseudothermotoga hypogea,exclude function
0,9.52E-05,229,Patient2,Halomicrobium mukohataei,exclude function
7.65E-08,0.000330919,796,Patient2,Burkholderia thailandensis,exclude function
0,1.79E-05,43,Patient2,Colwellia sp. MT41,exclude function
0,1.33E-05,32,Patient2,Desulfotomaculum kuznetsovii,exclude function
0,4.57E-06,11,Patient2,Desulfotomaculum acetoxidans,exclude function
3.97E-65,3.24E-05,78,Patient2,Desulfovibrio alaskensis,exclude function
0,7.90E-06,19,Patient2,Archaeoglobus veneficus,exclude function
0,3.33E-06,8,Patient2,Streptococcus phage Dp-1,exclude function
2.35E-07,2.00E-05,48,Patient2,Streptococcus macedonicus,exclude function
0,4.16E-07,1,Patient2,Ectropis obliqua nucleopolyhedrovirus,exclude function
0,5.57E-05,134,Patient2,Actinotignum schaalii,exclude function
0,4.16E-05,100,Patient2,Cellulophaga algicola,exclude function
0,6.24E-06,15,Patient2,Desulfotomaculum reducens,exclude function
0,3.74E-06,9,Patient2,Candidatus Phytoplasma australiense,exclude function
0,2.08E-06,5,Patient2,Alcanivorax borkumensis,exclude function
0,0.000110999,267,Patient2,Cyanobium gracile,exclude function
0,1.21E-05,29,Patient2,Shewanella violacea,exclude function
0,3.20E-05,77,Patient2,Shewanella amazonensis,exclude function
8.77E-08,1.79E-05,43,Patient2,Shewanella sp. MR-4,exclude function
0,4.99E-06,12,Patient2,Shewanella sp. MR-7,exclude function
0,5.40E-06,13,Patient2,Lactobacillus paraplantarum,exclude function
6.29E-08,0.000200381,482,Patient2,Burkholderia pyrrocinia,exclude function
1.38E-06,0.000276874,666,Patient2,Burkholderia vietnamiensis,exclude function
0,3.12E-05,75,Patient2,Halogeometricum borinquense,exclude function
1.04E-16,0.000165044,397,Patient2,Phaeobacter gallaeciensis,exclude function
0,1.16E-05,28,Patient2,Desulfobacca acetoxidans,exclude function
2.74E-15,0.00067722,1629,Patient2,Sanguibacter keddieii,exclude function
0,9.98E-06,24,Patient2,Shewanella woodyi,exclude function
0,5.40E-06,13,Patient2,Dehalococcoides mccartyi,exclude function
9.44E-09,0.000110584,266,Patient2,Paenibacillus mucilaginosus,exclude function
0,1.25E-06,3,Patient2,Acholeplasma brassicae,exclude function
8.47E-07,0.000146336,352,Patient2,Enterobacter asburiae,exclude function
3.73E-38,2.20E-05,53,Patient2,Lelliottia amnigena,exclude function
0,8.61E-05,207,Patient2,Pluralibacter gergoviae,exclude function
0,2.79E-05,67,Patient2,Kluyvera intermedia,exclude function
0,8.23E-05,198,Patient2,Serratia rubidaea,exclude function
0,3.74E-06,9,Patient2,Borreliella valaisiana,exclude function
1.46E-19,5.36E-05,129,Patient2,Acidiphilium multivorum,exclude function
0,6.69E-05,161,Patient2,Haloterrigena turkmenica,exclude function
1.38E-07,3.74E-05,90,Patient2,Shewanella baltica,exclude function
1.83E-32,7.94E-05,191,Patient2,Azoarcus sp. BH72,exclude function
9.33E-08,7.94E-05,191,Patient2,Acinetobacter sp. ADP1,exclude function
0,7.07E-06,17,Patient2,Zobellia galactanivorans,exclude function
0,4.16E-06,10,Patient2,Aquifex aeolicus,exclude function
0,1.75E-05,42,Patient2,Sodalis glossinidius,exclude function
2.79E-15,9.52E-05,229,Patient2,Sideroxydans lithotrophicus,exclude function
0,3.33E-06,8,Patient2,Desulfurobacterium thermolithotrophum,exclude function
0,8.31E-07,2,Patient2,Drosophila C virus,exclude function
0,1.54E-05,37,Patient2,Synechococcus sp. CC9311,exclude function
0,8.73E-06,21,Patient2,Borreliella bissettii,exclude function
4.09E-08,2.87E-05,69,Patient2,Corynebacterium ulcerans,exclude function
0,6.24E-06,15,Patient2,Halothece sp. PCC 7418,exclude function
0,3.74E-06,9,Patient2,Mycoplasma wenyonii,exclude function
0,2.70E-05,65,Patient2,Cyanothece sp. PCC 7424,exclude function
0,2.91E-06,7,Patient2,Sulfurospirillum deleyianum,exclude function
0,7.48E-06,18,Patient2,Desulfocapsa sulfexigens,exclude function
1.82E-21,0.000170033,409,Patient2,Pseudomonas knackmussii,exclude function
0,8.31E-06,20,Patient2,Lachnoclostridium phytofermentans,exclude function
0,4.16E-06,10,Patient2,Sulfurospirillum multivorans,exclude function
0,4.16E-06,10,Patient2,Methanocaldococcus infernus,exclude function
0,4.66E-05,112,Patient2,Edwardsiella ictaluri,exclude function
0,2.74E-05,66,Patient2,Citrobacter rodentium,exclude function
0,1.66E-05,40,Patient2,Actinobacillus succinogenes,exclude function
0,0.000296414,713,Patient2,Streptomyces cyaneogriseus,exclude function
0,0.000320942,772,Patient2,Streptomyces fulvissimus,exclude function
0,0.0003912,941,Patient2,Streptomyces griseochromogenes,exclude function
6.07E-18,0.000291009,700,Patient2,Streptomyces pactum,exclude function
1.70E-15,0.000589086,1417,Patient2,Streptomyces violaceusniger,exclude function
1.90E-21,0.000527974,1270,Patient2,Streptomyces albulus,exclude function
4.03E-08,0.000298077,717,Patient2,Cupriavidus basilensis,exclude function
3.85E-09,0.000126797,305,Patient2,Deinococcus geothermalis,exclude function
1.56E-08,0.000105179,253,Patient2,Pseudomonas sp. VLB120,exclude function
0,0.000174606,420,Patient2,Caulobacter henricii,exclude function
0,2.08E-06,5,Patient2,Petrotoga mobilis,exclude function
0,5.57E-05,134,Patient2,Natrinema pellirubrum,exclude function
1.29E-07,4.74E-05,114,Patient2,Selenomonas sputigena,exclude function
0,2.20E-05,53,Patient2,Macrococcus caseolyticus,exclude function
0,2.29E-05,55,Patient2,Staphylococcus condimenti,exclude function
7.43E-08,6.78E-05,163,Patient2,Pseudomonas plecoglossicida,exclude function
0,9.98E-06,24,Patient2,Shewanella oneidensis,exclude function
0,1.54E-05,37,Patient2,Shewanella pealeana,exclude function
2.45E-18,0.000248605,598,Patient2,Mesorhizobium amorphae,exclude function
0,5.40E-06,13,Patient2,Waddlia chondrophila,exclude function
0,4.16E-07,1,Patient2,Beet virus Q,exclude function
2.46E-06,0.000740826,1782,Patient2,Kocuria palustris,exclude function
3.63E-07,0.000943701,2270,Patient2,Kocuria rhizophila,exclude function
0.000213541,0.006667853,16039,Patient2,Human erythrovirus V9,exclude function
0,4.16E-07,1,Patient2,Armadillidium vulgare iridescent virus,exclude function
0,0.000115988,279,Patient2,Thiocystis violascens,exclude function
0,1.66E-06,4,Patient2,Methanocaldococcus vulcanius,exclude function
2.90E-08,0.000150493,362,Patient2,Thermaerobacter marianensis,exclude function
0,2.12E-05,51,Patient2,Photobacterium profundum,exclude function
8.72E-14,0.000422795,1017,Patient2,Brevundimonas subvibrioides,exclude function
0,8.77E-05,211,Patient2,Maricaulis maris,exclude function
0,8.31E-07,2,Patient2,Choristoneura fumiferana DEF multiple nucleopolyhedrovirus,exclude function
1.01E-13,0.000149662,360,Patient2,Pseudomonas balearica,exclude function
2.88E-17,0.000313043,753,Patient2,Paraburkholderia caribensis,exclude function
1.49E-07,0.000186662,449,Patient2,Pseudomonas mandelii,exclude function
1.37E-21,0.000268144,645,Patient2,Castellaniella defragrans,exclude function
0,4.16E-07,1,Patient2,Thermocrinis ruber,exclude function
2.81E-12,1.62E-05,39,Patient2,Mannheimia haemolytica,exclude function
3.30E-07,4.99E-05,120,Patient2,Prevotella enoeca,exclude function
0,4.16E-06,10,Patient2,Campylobacter hominis,exclude function
0,5.65E-05,136,Patient2,Cellulophaga baltica,exclude function
1.80E-07,0.000605715,1457,Patient2,Roseateles depolymerans,exclude function
2.45E-07,0.000172943,416,Patient2,Pseudomonas monteilii,exclude function
3.70E-08,4.16E-06,10,Patient2,Myroides odoratimimus,exclude function
0,6.24E-06,15,Patient2,Solibacillus silvestris,exclude function
1.44E-07,1.04E-05,25,Patient2,Streptococcus constellatus,exclude function
0,4.16E-07,1,Patient2,Caldivirga maquilingensis,exclude function
0,8.31E-07,2,Patient2,Helicobacter typhlonius,exclude function
0,8.31E-07,2,Patient2,Wolbachia endosymbiont of Drosophila simulans,exclude function
0,5.36E-05,129,Patient2,Parascardovia denticolens,exclude function
0,9.15E-06,22,Patient2,Scardovia inopinata,exclude function
6.30E-18,0.000110584,266,Patient2,Pseudomonas mosselii,exclude function
0,3.41E-05,82,Patient2,Mycobacterium canettii,exclude function
4.87E-27,0.000116819,281,Patient2,Asticcacaulis excentricus,exclude function
0,1.29E-05,31,Patient2,Desulfosporosinus meridiei,exclude function
1.81E-08,5.57E-05,134,Patient2,Chitinophaga pinensis,exclude function
0,3.37E-05,81,Patient2,Denitrobacterium detoxificans,exclude function
0,1.33E-05,32,Patient2,Bacillus clausii,exclude function
0,9.56E-06,23,Patient2,Bacillus pseudofirmus,exclude function
0,1.21E-05,29,Patient2,Erwinia pyrifoliae,exclude function
0,4.16E-07,1,Patient2,Equid herpesvirus 3,exclude function
0,0.000138853,334,Patient2,Thioflavicoccus mobilis,exclude function
0,0.000312627,752,Patient2,Haliangium ochraceum,exclude function
1.64E-08,0.000207864,500,Patient2,Herbaspirillum rubrisubalbicans,exclude function
0,3.33E-06,8,Patient2,Wolbachia endosymbiont of Brugia malayi,exclude function
0,2.08E-05,50,Patient2,Aliivibrio wodanis,exclude function
0,1.21E-05,29,Patient2,Moritella viscosa,exclude function
1.07E-07,0.000307638,740,Patient2,Delftia acidovorans,exclude function
5.09E-11,0.000373323,898,Patient2,Acidovorax avenae,exclude function
3.85E-08,0.000352121,847,Patient2,Acidovorax citrulli,exclude function
0,7.90E-06,19,Patient2,Treponema brennaborense,exclude function
0,8.77E-05,211,Patient2,Hyphomonas neptunium,exclude function
0,2.20E-05,53,Patient2,Thermanaerovibrio acidaminovorans,exclude function
0,1.25E-06,3,Patient2,Aminobacterium colombiense,exclude function
4.08E-08,0.000196223,472,Patient2,Frateuria aurantia,exclude function
0,3.74E-06,9,Patient2,Picrophilus torridus,exclude function
7.73E-07,0.000609456,1466,Patient2,Cupriavidus gilardii,exclude function
0,2.16E-05,52,Patient2,Pseudanabaena sp. PCC 7367,exclude function
2.22E-28,9.98E-06,24,Patient2,Obesumbacterium proteus,exclude function
0,7.90E-06,19,Patient2,Pragia fontium,exclude function
1.18E-07,4.41E-05,106,Patient2,Serratia plymuthica,exclude function
0,6.65E-06,16,Patient2,Methanocaldococcus fervens,exclude function
5.59E-08,0.00019456,468,Patient2,Mycobacterium immunogenum,exclude function
0,0.000203291,489,Patient2,Aminobacter aminovorans,exclude function
0,2.54E-05,61,Patient2,gamma proteobacterium HdN1,exclude function
0,0.000175021,421,Patient2,Myxococcus stipitatus,exclude function
0,2.91E-06,7,Patient2,Parachlamydia acanthamoebae,exclude function
0,4.16E-07,1,Patient2,Chlamydia psittaci,exclude function
0,4.16E-07,1,Patient2,Chlamydia abortus,exclude function
0,2.08E-06,5,Patient2,Chlamydia felis,exclude function
0,1.66E-06,4,Patient2,Chlamydia caviae,exclude function
0,8.31E-07,2,Patient2,Chlamydia pneumoniae,exclude function
0,2.49E-06,6,Patient2,Chlamydia muridarum,exclude function
0,1.62E-05,39,Patient2,Simkania negevensis,exclude function
7.41E-07,0.000149662,360,Patient2,Stenotrophomonas nitritireducens,exclude function
6.89E-07,0.000157976,380,Patient2,Leclercia adecarboxylata,exclude function
0,4.16E-06,10,Patient2,Methanobrevibacter ruminantium,exclude function
0,1.25E-06,3,Patient2,Methanocorpusculum labreanum,exclude function
0,1.29E-05,31,Patient2,Methanoculleus bourgensis,exclude function
0,9.15E-06,22,Patient2,Clostridium aceticum,exclude function
0,2.49E-06,6,Patient2,Clostridium autoethanogenum,exclude function
0,1.41E-05,34,Patient2,[Clostridium] saccharolyticum,exclude function
0,3.74E-05,90,Patient2,Slackia heliotrinireducens,exclude function
2.27E-08,9.77E-05,235,Patient2,Eggerthella lenta,exclude function
0,0.000182504,439,Patient2,Magnetospirillum magneticum,exclude function
0,5.40E-06,13,Patient2,Cryptobacterium curtum,exclude function
9.13E-07,0.000441503,1062,Patient2,Microbacterium chocolatum,exclude function
0,4.16E-06,10,Patient2,Brachyspira intermedia,exclude function
0,3.33E-06,8,Patient2,Brachyspira murdochii,exclude function
0,6.24E-06,15,Patient2,Hippea maritima,exclude function
4.73E-20,0.000512592,1233,Patient2,Lysobacter antibioticus,exclude function
0,1.25E-06,3,Patient2,Synechococcus sp. WH 8102,exclude function
0,1.25E-06,3,Patient2,Salmon pancreas disease virus,exclude function
0,2.37E-05,57,Patient2,Taylorella asinigenitalis,exclude function
2.19E-06,0.000852241,2050,Patient2,Gordonia polyisoprenivorans,exclude function
0,3.33E-06,8,Patient2,Staphylothermus hellenicus,exclude function
5.36E-08,0.000635647,1529,Patient2,Beutenbergia cavernae,exclude function
0,9.15E-06,22,Patient2,Desulfotalea psychrophila,exclude function
8.48E-07,0.004999123,12025,Patient2,Pseudarthrobacter chlorophenolicus,exclude function
1.50E-07,2.08E-05,50,Patient2,Mannheimia varigena,exclude function
6.43E-06,0.001196464,2878,Patient2,Thauera sp. MZ1T,exclude function
0,1.66E-05,40,Patient2,[Bacillus] selenitireducens,exclude function
7.25E-08,0.000836444,2012,Patient2,Achromobacter xylosoxidans,exclude function
0,4.57E-06,11,Patient2,Bartonella tribocorum,exclude function
0,1.21E-05,29,Patient2,Thermacetogenium phaeum,exclude function
0,2.08E-06,5,Patient2,Chlamydia pecorum,exclude function
0,2.49E-06,6,Patient2,endosymbiont of Acanthamoeba sp. UWC8,exclude function
0,6.65E-06,16,Patient2,Syntrophothermus lipocalidus,exclude function
0,2.37E-05,57,Patient2,Saccharophagus degradans,exclude function
0,3.74E-06,9,Patient2,Methanoculleus sp. MAB1,exclude function
0,1.66E-06,4,Patient2,Mycoplasma dispar,exclude function
0,4.99E-06,12,Patient2,Bacillus weihenstephanensis,exclude function
0,1.16E-05,28,Patient2,Bacillus halodurans,exclude function
0,1.46E-05,35,Patient2,Aerococcus christensenii,exclude function
1.15E-07,0.000740411,1781,Patient2,Burkholderia multivorans,exclude function
0,1.08E-05,26,Patient2,Treponema primitia,exclude function
3.07E-17,0.000330919,796,Patient2,Caulobacter segnis,exclude function
0,1.25E-06,3,Patient2,Mycobacterium phage TM4,exclude function
0,0.0001401,337,Patient2,Corynebacterium terpenotabidum,exclude function
0,0.000190819,459,Patient2,Ruegeria pomeroyi,exclude function
0,6.24E-06,15,Patient2,Candidatus Paracaedibacter acanthamoebae,exclude function
0,4.16E-07,1,Patient2,Candidatus Portiera aleyrodidarum,exclude function
0,2.12E-05,51,Patient2,Asaia bogorensis,exclude function
0,4.16E-06,10,Patient2,Thioalkalimicrobium aerophilum,exclude function
1.76E-07,2.49E-06,6,Patient2,[Brevibacterium] flavum,exclude function
0,0.000103932,250,Patient2,Ketogulonicigenium vulgare,exclude function
4.95E-22,0.000106426,256,Patient2,Pandoraea apista,exclude function
1.50E-38,0.00012846,309,Patient2,Pandoraea norimbergensis,exclude function
1.00E-07,0.000221167,532,Patient2,Pandoraea pnomenusa,exclude function
0,0.000157976,380,Patient2,Pandoraea pulmonicola,exclude function
1.47E-08,0.000107673,259,Patient2,Pandoraea sputorum,exclude function
0,3.74E-05,90,Patient2,Edwardsiella hoshinae,exclude function
0,9.56E-06,23,Patient2,Fervidobacterium pennivorans,exclude function
0,4.16E-07,1,Patient2,Thermotoga petrophila,exclude function
0,1.66E-06,4,Patient2,Thermotoga naphthophila,exclude function
1.11E-07,3.20E-05,77,Patient2,Shewanella sp. ANA-3,exclude function
2.93E-07,0.001568124,3772,Patient2,Ramlibacter tataouinensis,exclude function
0,7.23E-05,174,Patient2,Dyadobacter fermentans,exclude function
5.38E-17,0.000188325,453,Patient2,Bordetella petrii,exclude function
2.42E-16,0.000233639,562,Patient2,Burkholderia stabilis,exclude function
2.65E-07,0.000701748,1688,Patient2,Burkholderia cenocepacia,exclude function
2.20E-07,2.87E-05,69,Patient2,Legionella fallonii,exclude function
3.97E-08,0.000252347,607,Patient2,Flavobacterium psychrophilum,exclude function
0,2.04E-05,49,Patient2,Halobacteriovorax marinus,exclude function
0,1.25E-06,3,Patient2,Ferroplasma acidarmanus,exclude function
0,3.74E-06,9,Patient2,Anaerobaculum mobile,exclude function
0,2.49E-06,6,Patient2,Lactobacillus mucosae,exclude function
0,4.99E-06,12,Patient2,Bacillus sp. OxB-1,exclude function
0,8.31E-06,20,Patient2,Calothrix sp. PCC 7507,exclude function
0,3.74E-06,9,Patient2,Onion yellows phytoplasma,exclude function
0,1.41E-05,34,Patient2,Chloroherpeton thalassium,exclude function
0,4.16E-07,1,Patient2,Wolbachia endosymbiont of Onchocerca ochengi,exclude function
0,4.16E-06,10,Patient2,Methanomethylovorans hollandica,exclude function
0,2.87E-05,69,Patient2,Aequorivita sublithincola,exclude function
0,4.16E-07,1,Patient2,Candidatus Blochmannia pennsylvanicus,exclude function
1.13E-07,0.00149454,3595,Patient2,Burkholderia ubonensis,exclude function
0,4.16E-07,1,Patient2,Thysanoplusia orichalcea nucleopolyhedrovirus,exclude function
0,9.56E-06,23,Patient2,Stanieria cyanosphaera,exclude function
0,4.16E-06,10,Patient2,Desulfotomaculum gibsoniae,exclude function
1.10E-06,5.32E-05,128,Patient2,Streptococcus infantarius,exclude function
0,7.07E-06,17,Patient2,Nostoc sp. PCC 7120,exclude function
0,0.000825635,1986,Patient2,Saccharothrix espanaensis,exclude function
8.50E-17,8.69E-05,209,Patient2,Rhodococcus pyridinivorans,exclude function
1.02E-07,0.000377065,907,Patient2,Bordetella hinzii,exclude function
2.36E-06,0.000932892,2244,Patient2,Ralstonia mannitolilytica,exclude function
4.92E-07,0.001216419,2926,Patient2,Methylibium petroleiphilum,exclude function
1.68E-25,0.000385795,928,Patient2,Frankia casuarinae,exclude function
9.51E-08,0.000565389,1360,Patient2,Cupriavidus necator,exclude function
0,0.000185414,446,Patient2,Ensifer adhaerens,exclude function
0,0.000109752,264,Patient2,Thioalkalivibrio versutus,exclude function
2.97E-07,0.000130123,313,Patient2,Acinetobacter nosocomialis,exclude function
0,0.000173358,417,Patient2,Opitutus terrae,exclude function
0,0.000113494,273,Patient2,Thioalkalivibrio paradoxus,exclude function
0,8.31E-07,2,Patient2,Thermoanaerobacter italicus,exclude function
9.90E-08,0.00011973,288,Patient2,Corynebacterium falsenii,exclude function
0,2.49E-06,6,Patient2,Rickettsia monacensis,exclude function
0,8.31E-07,2,Patient2,Thermococcus guaymasensis,exclude function
0,7.77E-05,187,Patient2,Sinorhizobium medicae,exclude function
0,5.40E-06,13,Patient2,Pelotomaculum thermopropionicum,exclude function
1.45E-08,0.000557075,1340,Patient2,Mycobacterium vanbaalenii,exclude function
0,7.48E-06,18,Patient2,Synechococcus sp. CC9605,exclude function
9.68E-21,0.000419469,1009,Patient2,Actinomyces radicidentis,exclude function
0,2.41E-05,58,Patient2,Muricauda ruestringensis,exclude function
0,1.66E-06,4,Patient2,Leptolyngbya sp. PCC 7376,exclude function
0,7.48E-06,18,Patient2,Sulfolobus tokodaii,exclude function
0,8.73E-06,21,Patient2,Bathymodiolus septemdierum thioautotrophic gill symbiont,exclude function
0,4.16E-06,10,Patient2,Geoglobus ahangari,exclude function
0,2.49E-06,6,Patient2,Candidatus Carsonella ruddii,exclude function
0,4.16E-07,1,Patient2,Lactococcus phage ul36,exclude function
1.11E-08,0.000401593,966,Patient2,Bradyrhizobium sp. ORS 278,exclude function
3.40E-19,0.000471435,1134,Patient2,Methylobacterium nodulans,exclude function
5.58E-07,0.000359189,864,Patient2,Sphingopyxis alaskensis,exclude function
0,4.57E-06,11,Patient2,Denitrovibrio acetiphilus,exclude function
0,1.04E-05,25,Patient2,Oscillatoria acuminata,exclude function
0,1.04E-05,25,Patient2,Aerococcus sanguinicola,exclude function
4.12E-07,0.000259414,624,Patient2,Cupriavidus metallidurans,exclude function
0,8.31E-07,2,Patient2,Pseudothermotoga thermarum,exclude function
0,2.04E-05,49,Patient2,Syntrophobacter fumaroxidans,exclude function
0,2.00E-05,48,Patient2,Marinomonas mediterranea,exclude function
0,5.65E-05,136,Patient2,Roseiflexus castenholzii,exclude function
1.89E-07,0.003793513,9125,Patient2,Pseudarthrobacter sulfonivorans,exclude function
8.17E-08,0.000213684,514,Patient2,Pannonibacter phragmitetus,exclude function
1.87E-08,0.000176684,425,Patient2,Bordetella trematum,exclude function
5.89E-07,0.000467693,1125,Patient2,Stenotrophomonas acidaminiphila,exclude function
0,1.25E-06,3,Patient2,Aerococcus urinaehominis,exclude function
9.50E-08,1.16E-05,28,Patient2,Geobacillus subterraneus,exclude function
0,4.16E-07,1,Patient2,Pseudocowpox virus,exclude function
0,8.31E-07,2,Patient2,Bovine papular stomatitis virus,exclude function
0,4.16E-07,1,Patient2,Equine mastadenovirus B,exclude function
0,5.82E-06,14,Patient2,Carboxydothermus hydrogenoformans,exclude function
0,0.00104015,2502,Patient2,Kineococcus radiotolerans,exclude function
0,2.16E-05,52,Patient2,Desulfomicrobium orale,exclude function
0,0.000267313,643,Patient2,Rhodococcus jostii,exclude function
0,2.49E-06,6,Patient2,Exiguobacterium antarcticum,exclude function
0,8.07E-05,194,Patient2,Caldilinea aerophila,exclude function
0,7.90E-06,19,Patient2,Nitrosococcus halophilus,exclude function
1.78E-08,0.000177516,427,Patient2,Leisingera methylohalidivorans,exclude function
0,3.78E-05,91,Patient2,Olsenella uli,exclude function
0,4.16E-07,1,Patient2,secondary endosymbiont of Heteropsylla cubana,exclude function
9.87E-08,0.000164628,396,Patient2,Paraburkholderia fungorum,exclude function
8.40E-17,0.000532963,1282,Patient2,Mycobacterium goodii,exclude function
2.07E-08,0.001146992,2759,Patient2,Actinoplanes sp. SE50/110,exclude function
0,1.41E-05,34,Patient2,Ureaplasma parvum,exclude function
7.05E-08,0.000428199,1030,Patient2,Nocardia cyriacigeorgica,exclude function
0,1.50E-05,36,Patient2,Idiomarina loihiensis,exclude function
