abundance,pct,reads,sample,Patient,Time,tax_name
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Dyella jiangningensis
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Cupriavidus sp. USMAHM13
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Corynebacterium glyciniphilum
0,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Corynebacterium deserti
0,5.82E-06,12,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. TKP
0,3.88E-06,8,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Marinobacter similis
0,1.94E-06,4,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Marinobacter salarius
0,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Candidatus Symbiobacter mobilis
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Ectothiorhodospira sp. BSL-9
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Gynuella sunshinyii
0.0151961,4.27E-05,88,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage vB_PaeP_Tr60_Ab31
3.03E-26,6.30E-06,13,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage phi2
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage phiPsa374
0,2.91E-06,6,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage KPP25
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Burkholderiales bacterium GJ-E10
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Zhongshania aliphaticivorans
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pantoea sp. PSNIH2
2.47E-12,1.12E-05,23,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Corynebacterium sp. ATCC 6931
7.93E-54,4.36E-06,9,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. Os17
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Prochlorococcus sp. MIT 0604
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Burkholderia stagnalis
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Burkholderia territorii
0,4.85E-06,10,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Halomonas sp. KO116
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Mycobacterium phage Eremos
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Lawsonella clevelandensis
1.82E-05,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. DR 5-09
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Paenibacillus sp. FSL P4-0081
0,2.91E-06,6,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Sedimenticola thiotaurini
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage vB_PaeM_PAO1_Ab03
3.20E-142,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Sphingomonas taxi
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Limnochorda pilosa
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Streptomyces sp. CCM_MD2014
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Fermentimonas caenicola
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Candidatus Nitrosopumilus adriaticus
0,6.30E-06,13,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas cerasi
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Coxiella-like endosymbiont
5.19E-54,1.45E-05,30,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. MRSN12121
0,4.36E-06,9,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Dermabacter vaginalis
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Chania multitudinisentens
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Devosia sp. H5989
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Janthinobacterium sp. 1_2014MBL_MicDiv
9.90E-13,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. CCOS 191
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Corynebacterium sp. JZ16
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Arthrobacter sp. YC-RL1
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Caldimicrobium thiodismutans
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Mycobacterium sp. YC-RL4
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Arthrobacter sp. LS16
1.61E-131,3.39E-06,7,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Oblitimonas alkaliphila
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Arthrobacter sp. ERGS1:01
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Candidatus Xiphinematobacter sp. Idaho Grape
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Massilia sp. WG5
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Streptomyces sp. CdTB01
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Devosia sp. A16
0.120299,1.79E-05,37,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage vB_PaeS_PM105
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Streptomyces sp. 4F
0.038492,3.88E-06,8,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage phi3
0.00635762,4.51E-05,93,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage YMC11/02/R656
0,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Hydrogenophaga sp. LPB0072
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Thalassotalea sp. LPB0090
1.25E-54,2.42E-06,5,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage JBD44
1.06E-43,1.60E-05,33,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage YMC11/07/P54_PAE_BP
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Candidatus Hoaglandella endobia
1.60E-52,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. MS586
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Bosea sp. PAMC 26642
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Microbacterium sp. PAMC 28756
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Variovorax sp. PAMC 28711
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Arthrobacter sp. ZXY-2
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Gammaproteobacteria bacterium TR3.2
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Colwellia sp. PAMC 20917
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Marinobacterium sp. ST58-10
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Brevundimonas sp. GW460-12-10-14-LB2
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Burkholderiales bacterium YL45
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Polynucleobacter duraquae
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Bacillus sp. FJAT-14266
0,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Streptomyces sp. RTd22
2.40E-54,1.45E-06,3,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. A3(2016)
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Sphingobium sp. EP60837
2.00E-48,5.43E-05,112,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas sp. TCU-HL1
2.95E-14,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Pseudomonas phage MD8
0,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Mycobacterium sp. djl-10
0,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Bacillus sp. ABP14
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Spiroplasma sp. TU-14
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Stenotrophomonas sp. LM091
5.00E-07,9.70E-07,2,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Klebsiella sp. LTGPAF-6F
0,4.85E-07,1,DFU_WGS_BC080_pt82_tube206-2leakageswab.fa,Patient2,3,Jeongeupia sp. USM3
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Azorhizobium caulinodans
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Buchnera aphidicola
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Cellulomonas gilvus
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Myxococcus fulvus
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Archangium gephyra
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Sorangium cellulosum
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Cyclobacterium marinum
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rubinisphaera brasiliensis
0,1.78E-06,6,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Isosphaera pallida
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Treponema denticola
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Treponema pallidum
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Treponema succinifaciens
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Leptospira interrogans
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Leptospira borgpetersenii
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Azospirillum brasilense
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Azospirillum lipoferum
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Campylobacter jejuni
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Campylobacter lari
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Helicobacter pylori
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Helicobacter cinaedi
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudoalteromonas haloplanktis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Paracoccus denitrificans
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Thermus aquaticus
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Thermus thermophilus
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Xanthobacter autotrophicus
3.19E-05,7.49E-05,253,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Comamonas testosteroni
0.323041,0.2289847,773225,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas aeruginosa
0,3.26E-06,11,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Burkholderia cepacia
8.06E-58,6.72E-05,227,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas fluorescens
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas fragi
0,1.07E-05,36,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas mendocina
0.000133148,7.97E-05,269,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas putida
2.65E-06,6.46E-05,218,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Ralstonia solanacearum
9.03E-05,2.34E-05,79,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas stutzeri
0,1.60E-05,54,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas syringae
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Ralstonia pickettii
1.43E-05,2.01E-05,68,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pseudomonas pseudoalcaligenes
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Burkholderia glumae
0,9.77E-06,33,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Xanthomonas campestris
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Xanthomonas translucens
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Xanthomonas citri
1.13E-11,4.74E-06,16,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Azotobacter chroococcum
0,1.33E-05,45,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Azotobacter vinelandii
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Agrobacterium vitis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Bradyrhizobium japonicum
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Mesorhizobium loti
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rhizobium leguminosarum
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rhizobium tropici
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Methylobacterium extorquens
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Methylococcus capsulatus
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Acetobacter pasteurianus
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Legionella pneumophila
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Tatlockia micdadei
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Acinetobacter baumannii
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Neisseria gonorrhoeae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Neisseria lactamica
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Neisseria meningitidis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Thermomicrobium roseum
3.11E-05,1.90E-05,64,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Alcaligenes faecalis
0,2.37E-06,8,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Bordetella pertussis
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Ochrobactrum anthropi
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Chromobacterium violaceum
1.12E-45,8.29E-06,28,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Zymomonas mobilis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Citrobacter koseri
1.03E-71,3.17E-05,107,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Citrobacter freundii
3.45E-06,9.18E-06,31,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,[Enterobacter] aerogenes
0,2.37E-06,8,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pantoea agglomerans
1.92E-05,1.39E-05,47,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Enterobacter cloacae
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Erwinia amylovora
0,2.96E-06,10,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pantoea ananatis
0,5.33E-06,18,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pectobacterium carotovorum
6.64E-05,8.00E-05,270,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Escherichia coli
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Shimwellia blattae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Escherichia fergusonii
1.75E-05,1.81E-05,61,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Klebsiella oxytoca
0.0280863,0.012333738,41648,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Klebsiella pneumoniae
0,4.15E-06,14,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Morganella morganii
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Providencia stuartii
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Serratia marcescens
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Shigella dysenteriae
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Shigella flexneri
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Shigella sonnei
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Xenorhabdus nematophila
2.07E-06,4.44E-06,15,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Yersinia enterocolitica
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Yersinia intermedia
6.60E-06,6.22E-06,21,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Yersinia pestis
0,3.26E-06,11,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Yersinia pseudotuberculosis
6.21E-78,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Edwardsiella tarda
0,8.29E-06,28,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Aeromonas hydrophila
1.82E-05,4.15E-06,14,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Aeromonas media
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Aeromonas veronii
4.86E-06,5.92E-06,20,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio cholerae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio harveyi
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio parahaemolyticus
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio mimicus
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio fluvialis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio campbellii
0,2.96E-06,10,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Vibrio natriegens
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Plesiomonas shigelloides
0,1.78E-06,6,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Aggregatibacter actinomycetemcomitans
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Actinobacillus suis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Haemophilus parainfluenzae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Histophilus somni
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,[Haemophilus] parasuis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rickettsia australis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Chlamydia trachomatis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Sebaldella termitidis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Fibrobacter succinogenes
0,1.78E-06,6,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Fusobacterium nucleatum
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Dichelobacter nodosus
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Desulfovibrio africanus
0,1.78E-06,6,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Desulfovibrio desulfuricans
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Desulfovibrio vulgaris
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Desulfomicrobium baculatum
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Megasphaera elsdenii
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Starkeya novella
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Ehrlichia chaffeensis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Bdellovibrio bacteriovorus
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Herbaspirillum seropedicae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Selenomonas ruminantium
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Cellulophaga lytica
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pedobacter heparinus
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Cytophaga hutchinsonii
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Flavobacterium columnare
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Flexibacter litoralis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Marivirga tractuosa
0,1.18E-06,4,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Saprospira grandis
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Allochromatium vinosum
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Halorhodospira halophila
0,1.48E-06,5,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rhodobacter sphaeroides
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rhodomicrobium vannielii
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Rhodopseudomonas palustris
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Blastochloris viridis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pararhodospirillum photometricum
0,2.07E-06,7,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Chlorobium limicola
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Chlorobium phaeobacteroides
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Trichormus azollae
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Anabaena cylindrica
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Trichodesmium erythraeum
0,2.07E-06,7,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Prochlorococcus marinus
0,8.88E-07,3,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Nitrosospira multiformis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Piscirickettsia salmonis
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Leuconostoc mesenteroides
0,2.96E-07,1,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Oenococcus oeni
0,5.92E-07,2,DFU_WGS_BC081_pt82_tube245-2scissors.fa,Patient2,4,Pediococcus pentosaceus
