pct,Experiment,mixture,tax_name,tool
0.0143602,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus argenteus,clark
0.16215,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus aureus,clark
0.0926232,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus capitis,clark
0.156646,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus caprae,clark
0.174237,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus epidermidis,clark
0.0381742,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus haemolyticus,clark
0.0324301,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus hominis,clark
0.0108898,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus lugdunensis,clark
0.0324301,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus pasteuri,clark
0.0370971,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus pseudintermedius,clark
38.7782,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus saprophyticus,clark
0.172921,S. saprophyticus - S. pyogenes,50.0/50.0,Staphylococcus warneri,clark
0.0240533,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus agalactiae,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus constellatus,clark
0.364509,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus dysgalactiae,clark
0.00933412,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus equi,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus infantarius,clark
0.0022737,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus intermedius,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus lutetiensis,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus macedonicus,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus mitis,clark
0.000478673,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus mutans,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus oligofermentans,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus oralis,clark
0.000837677,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus parauberis,clark
0.000478673,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus phage P9,clark
0.129601,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus phage phi3396,clark
0.0026327,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus pneumoniae,clark
0.000478673,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus pseudopneumoniae,clark
59.6972,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus pyogenes,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus salivarius,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus sanguinis,clark
0.000718009,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus sp. I-G2,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus sp. I-P16,clark
0.000598341,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus sp. M143,clark
0.00179502,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus suis,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus thermophilus,clark
0.000837677,S. saprophyticus - S. pyogenes,50.0/50.0,Streptococcus uberis,clark
0.000478673,S. saprophyticus - S. pyogenes,50.0/50.0,Streptomyces sp. Mg1,clark
0.000239336,S. saprophyticus - S. pyogenes,50.0/50.0,Streptomyces sp. SPB074,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Synechococcus sp. WH 8102,clark
0.0123258,S. saprophyticus - S. pyogenes,50.0/50.0,Tetragenococcus halophilus,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Theileria parva,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Turicibacter sanguinis,clark
0.000359005,S. saprophyticus - S. pyogenes,50.0/50.0,Vibrio antiquarius,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Vibrio cholerae,clark
0.000239336,S. saprophyticus - S. pyogenes,50.0/50.0,Yersinia enterocolitica,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Yersinia pestis,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,Yersinia pseudotuberculosis,clark
0.000239336,S. saprophyticus - S. pyogenes,50.0/50.0,[Eubacterium] hallii,clark
0.000119668,S. saprophyticus - S. pyogenes,50.0/50.0,gamma proteobacterium HTCC2207,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Acetohalobium arabaticum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Anoxybacillus flavithermus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus anthracis,clark
0.00136679,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus cereus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus clausii,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus coahuilensis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus megaterium,clark
0.00497015,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus sp. B14905,clark
0.00149105,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus sp. NRRL B-14911,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus subtilis,clark
0.00136679,S. saprophyticus - S. pyogenes,90.0/10.0,Bacillus thuringiensis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Belliella baltica,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Brucella melitensis,clark
0.000497015,S. saprophyticus - S. pyogenes,90.0/10.0,Caminibacter mediatlanticus,clark
0.000497015,S. saprophyticus - S. pyogenes,90.0/10.0,Campylobacter coli,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Campylobacter jejuni,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Capnocytophaga gingivalis,clark
0.000372762,S. saprophyticus - S. pyogenes,90.0/10.0,Carnobacterium maltaromaticum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Carnobacterium sp. 17-4,clark
0.00111828,S. saprophyticus - S. pyogenes,90.0/10.0,Carnobacterium sp. AT7,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Cellulosilyticum lentocellum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Chlamydomonas reinhardtii,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Chromerida sp. RM11,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Clostridium botulinum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Clostridium perfringens,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Cupriavidus taiwanensis,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Desulfosporosinus orientis,clark
0.000497015,S. saprophyticus - S. pyogenes,90.0/10.0,Desulfuromonas acetoxidans,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Dethiobacter alkaliphilus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Enterococcus faecalis,clark
0.00136679,S. saprophyticus - S. pyogenes,90.0/10.0,Enterococcus faecium,clark
0.000497015,S. saprophyticus - S. pyogenes,90.0/10.0,Enterococcus gallinarum,clark
0.00335485,S. saprophyticus - S. pyogenes,90.0/10.0,Escherichia coli,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Ethanoligenens harbinense,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Francisella noatunensis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Gemella haemolysans,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Geobacillus sp. C56-T3,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Geobacillus sp. GHH01,clark
0.000372762,S. saprophyticus - S. pyogenes,90.0/10.0,Geobacillus thermodenitrificans,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Gluconacetobacter diazotrophicus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Gottschalkia acidurici,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Helicobacter bizzozeronii,clark
0.000497015,S. saprophyticus - S. pyogenes,90.0/10.0,Lactobacillus helveticus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Lactobacillus reuteri,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Lactobacillus salivarius,clark
0.000621269,S. saprophyticus - S. pyogenes,90.0/10.0,Lactococcus lactis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Leptospira biflexa,clark
0.000869777,S. saprophyticus - S. pyogenes,90.0/10.0,Listeria monocytogenes,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Mycoplasma putrefaciens,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Oceanobacillus iheyensis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Paenibacillus sp. JDR-2,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Pediococcus acidilactici,clark
0.000869777,S. saprophyticus - S. pyogenes,90.0/10.0,Pedobacter sp. BAL39,clark
0.00136679,S. saprophyticus - S. pyogenes,90.0/10.0,Peptoclostridium difficile,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Physarum polycephalum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Porphyromonas gingivalis,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Pseudomonas sp. TKP,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Robiginitalea biformata,clark
0.000372762,S. saprophyticus - S. pyogenes,90.0/10.0,Ruminiclostridium thermocellum,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Salmonella enterica,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Solibacillus silvestris,clark
0.0299452,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus argenteus,clark
0.316102,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus aureus,clark
0.221048,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus capitis,clark
0.333622,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus caprae,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus carnosus,clark
0.40308,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus epidermidis,clark
0.0791497,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus haemolyticus,clark
0.0726885,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus hominis,clark
0.0260933,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus lugdunensis,clark
0.0723157,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus pasteuri,clark
0.0843684,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus pseudintermedius,clark
81.9249,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus saprophyticus,clark
0.380341,S. saprophyticus - S. pyogenes,90.0/10.0,Staphylococcus warneri,clark
0.00670971,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus agalactiae,clark
0.0928176,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus dysgalactiae,clark
0.00236082,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus equi,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus intermedius,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus mutans,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus phage P9,clark
0.0349153,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus phage phi3396,clark
0.00136679,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus pneumoniae,clark
15.8511,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus pyogenes,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus sp. I-G2,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus sp. M143,clark
0.000869777,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus suis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus thermophilus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptococcus uberis,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Streptomyces sp. Mg1,clark
0.000248508,S. saprophyticus - S. pyogenes,90.0/10.0,Synechococcus sp. WH 8102,clark
0.0349153,S. saprophyticus - S. pyogenes,90.0/10.0,Tetragenococcus halophilus,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Tistrella mobilis,clark
0.000372762,S. saprophyticus - S. pyogenes,90.0/10.0,Vibrio antiquarius,clark
0.000124254,S. saprophyticus - S. pyogenes,90.0/10.0,Vibrio cholerae,clark
0.000372762,S. saprophyticus - S. pyogenes,90.0/10.0,Yersinia pestis,clark
0.000603033,S. saprophyticus - S. pyogenes,99.0/1.0,Aerococcus viridans,clark
0.000904549,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus cereus,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus coahuilensis,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus infantis,clark
0.00301516,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus sp. B14905,clark
0.000904549,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus sp. NRRL B-14911,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus sp. SG-1,clark
0.000904549,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus subtilis,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Bacillus thuringiensis,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Caminibacter mediatlanticus,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Carnobacterium sp. AT7,clark
0.000603033,S. saprophyticus - S. pyogenes,99.0/1.0,Clostridium botulinum,clark
0.000603033,S. saprophyticus - S. pyogenes,99.0/1.0,Enterococcus faecium,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Enterococcus gallinarum,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Enterococcus hirae,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Geobacillus sp. GHH01,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Pectobacterium carotovorum,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Pedobacter sp. BAL39,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Peptostreptococcus anaerobius,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Porphyromonas gingivalis,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Rhodomonas salina,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Ruminiclostridium thermocellum,clark
0.000904549,S. saprophyticus - S. pyogenes,99.0/1.0,Solibacillus silvestris,clark
0.0331668,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus argenteus,clark
0.374785,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus aureus,clark
0.249656,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus capitis,clark
0.3977,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus caprae,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus carnosus,clark
0.430264,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus epidermidis,clark
0.092867,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus haemolyticus,clark
0.0838215,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus hominis,clark
0.0286441,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus lugdunensis,clark
0.0792988,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus pasteuri,clark
0.0886458,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus pseudintermedius,clark
96.3761,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus saprophyticus,clark
0.432374,S. saprophyticus - S. pyogenes,99.0/1.0,Staphylococcus warneri,clark
0.00723639,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus dysgalactiae,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus lutetiensis,clark
0.00301516,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus phage phi3396,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus pneumoniae,clark
1.27149,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus pyogenes,clark
0.000301516,S. saprophyticus - S. pyogenes,99.0/1.0,Streptococcus sp. I-G2,clark
0.036182,S. saprophyticus - S. pyogenes,99.0/1.0,Tetragenococcus halophilus,clark
0.000603033,S. saprophyticus - S. pyogenes,99.0/1.0,Vibrio antiquarius,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Acanthamoeba castellanii,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Acinetobacter lwoffii,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Aerococcus viridans,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus anthracis,clark
0.00123834,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus cereus,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus megaterium,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus methylotrophicus,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus pseudofirmus,clark
0.00686717,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus sp. B14905,clark
0.000788035,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus sp. NRRL B-14911,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus subtilis,clark
0.00123834,S. saprophyticus - S. pyogenes,99.9/0.1,Bacillus thuringiensis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Brachyspira intermedia,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Brucella melitensis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Brucella sp. NVSL 07-0026,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Burkholderia phenoliruptrix,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Calditerrivibrio nitroreducens,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Campylobacter coli,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Campylobacter jejuni,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Candidatus Babela massiliensis,clark
0.00146349,S. saprophyticus - S. pyogenes,99.9/0.1,Carnobacterium sp. AT7,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Cellulosilyticum lentocellum,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Chlamydomonas reinhardtii,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Clostridium botulinum,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Clostridium perfringens,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Desulfuromonas acetoxidans,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Enterococcus faecalis,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Enterococcus faecium,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Enterococcus gallinarum,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Escherichia coli,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Exiguobacterium sp. AT1b,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Francisella noatunensis,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Gemella haemolysans,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Geobacillus sp. G11MC16,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Geobacter bemidjiensis,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Gottschalkia acidurici,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Helicobacter bizzozeronii,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Lactobacillus buchneri,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Lactobacillus helveticus,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Lactobacillus ruminis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Lactobacillus salivarius,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Lactobacillus sanfranciscensis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Leifsonia xyli,clark
0.00135092,S. saprophyticus - S. pyogenes,99.9/0.1,Listeria monocytogenes,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Macrococcus caseolyticus,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Natranaerobius thermophilus,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Oceanimonas sp. GK1,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Paenibacillus larvae,clark
0.000675459,S. saprophyticus - S. pyogenes,99.9/0.1,Pedobacter sp. BAL39,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Physarum polycephalum,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Plasmodium falciparum,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Porphyromonas gingivalis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Raphidiopsis brookii,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Ruminiclostridium thermocellum,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Saprospira grandis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Selenomonas sputigena,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Sodalis glossinidius,clark
0.000675459,S. saprophyticus - S. pyogenes,99.9/0.1,Solibacillus silvestris,clark
0.0323095,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus argenteus,clark
0.381409,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus aureus,clark
0.24598,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus capitis,clark
0.382197,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus caprae,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus carnosus,clark
0.442988,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus epidermidis,clark
0.0836443,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus haemolyticus,clark
0.0819557,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus hominis,clark
0.029495,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus lugdunensis,clark
0.076552,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus pasteuri,clark
0.0980541,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus pseudintermedius,clark
97.5302,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus saprophyticus,clark
0.424864,S. saprophyticus - S. pyogenes,99.9/0.1,Staphylococcus warneri,clark
0.000450306,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus agalactiae,clark
0.0019138,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus dysgalactiae,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus equi,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus lutetiensis,clark
0.000337729,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus phage phi3396,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus pneumoniae,clark
0.123722,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus pyogenes,clark
0.00157607,S. saprophyticus - S. pyogenes,99.9/0.1,Streptococcus suis,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Sulfurimonas denitrificans,clark
0.000112576,S. saprophyticus - S. pyogenes,99.9/0.1,Synechococcus sp. WH 8102,clark
0.0371502,S. saprophyticus - S. pyogenes,99.9/0.1,Tetragenococcus halophilus,clark
0.000225153,S. saprophyticus - S. pyogenes,99.9/0.1,Vibrio antiquarius,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Acetohalobium arabaticum,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Acholeplasma laidlawii,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Aerococcus urinae,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Anaerococcus hydrogenalis,clark
0.000938175,E. coli - S. saprophyticus,0.1/99.9,Bacillus cereus,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Bacillus coahuilensis,clark
0.000416967,E. coli - S. saprophyticus,0.1/99.9,Bacillus megaterium,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Bacillus methylotrophicus,clark
0.00687995,E. coli - S. saprophyticus,0.1/99.9,Bacillus sp. B14905,clark
0.000208483,E. coli - S. saprophyticus,0.1/99.9,Bacillus sp. NRRL B-14911,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Bacillus sp. SG-1,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Bacillus subtilis,clark
0.000521208,E. coli - S. saprophyticus,0.1/99.9,Bacillus thuringiensis,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Bigelowiella natans,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Burkholderia pseudomallei,clark
0.000416967,E. coli - S. saprophyticus,0.1/99.9,Caminibacter mediatlanticus,clark
0.000729692,E. coli - S. saprophyticus,0.1/99.9,Campylobacter coli,clark
0.000208483,E. coli - S. saprophyticus,0.1/99.9,Campylobacter jejuni,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Candida dubliniensis,clark
0.000208483,E. coli - S. saprophyticus,0.1/99.9,Carnobacterium maltaromaticum,clark
0.00114666,E. coli - S. saprophyticus,0.1/99.9,Carnobacterium sp. AT7,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Chlamydomonas reinhardtii,clark
0.000416967,E. coli - S. saprophyticus,0.1/99.9,Clostridium botulinum,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Clostridium perfringens,clark
0.00062545,E. coli - S. saprophyticus,0.1/99.9,Cupriavidus taiwanensis,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Desulfosporosinus orientis,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Desulfotomaculum nigrificans,clark
0.000312725,E. coli - S. saprophyticus,0.1/99.9,Desulfuromonas acetoxidans,clark
0.000312725,E. coli - S. saprophyticus,0.1/99.9,Ehrlichia canis,clark
0.000104242,E. coli - S. saprophyticus,0.1/99.9,Enterobacteria phage P1,clark
0.000521208,E. coli - S. saprophyticus,0.1/99.9,Enterococcus faecium,clark
0.000208483,E. coli - S. saprophyticus,0.1/99.9,Enterococcus gallinarum,clark
